id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
cornr001,0,16,7,3,5,5,96,1,1,6,0,0,1,1,26,22,0,0,0,0
stroj001,0,2,1,1,1,1,21,1,1,0,0,0,0,1,5,3,0,0,0,0
mahar001,0,3,4,1,4,4,27,0,3,0,1,0,0,0,7,6,0,0,0,0
darev001,0,3,0,1,0,0,13,0,0,0,0,0,0,0,4,3,0,0,0,0
leita001,1,18,7,3,3,3,113,5,2,3,1,1,1,0,26,23,0,0,0,0
wendt001,1,3,0,1,0,0,21,2,0,0,0,0,0,1,5,3,0,0,0,0
franj001,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
rodrr004,1,1,3,2,2,2,27,1,0,3,0,0,0,0,6,4,0,0,0,0
cookd001,1,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0
benia001,1,3,1,1,0,0,21,3,0,1,0,0,0,0,5,4,0,0,0,0
