id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
hampm001,SFN200010040,16,6,3,5,5,73,2,1,2,2,1,0,0,25,22,0,0,0,1,SFN,0,3,1
wendt001,SFN200010040,2,0,0,0,0,9,2,0,0,0,0,0,0,2,2,0,0,0,0,SFN,0,3,0
cookd001,SFN200010040,2,0,1,0,0,14,1,0,0,0,0,0,0,3,2,0,0,0,0,SFN,0,3,0
whitr002,SFN200010040,2,4,0,0,0,21,0,0,4,0,0,0,0,6,6,0,0,0,0,SFN,0,3,0
ruscg001,SFN200010040,2,0,0,0,0,8,2,0,0,0,0,0,0,2,2,0,0,0,0,SFN,0,3,0
leita001,SFN200010050,24,5,3,2,2,126,6,0,3,2,0,0,0,30,27,0,0,0,0,SFN,0,3,1
benia001,SFN200010050,3,3,0,2,2,23,0,1,2,0,0,0,0,6,6,0,0,0,0,SFN,0,3,0
franj001,SFN200010050,3,0,0,0,0,10,1,0,0,0,0,0,0,3,2,0,1,0,0,SFN,0,3,0
reedr002,NYN200010070,18,7,2,2,2,105,6,0,6,1,0,0,0,27,25,0,0,0,1,NYN,0,3,1
cookd001,NYN200010070,2,0,1,0,0,12,0,0,0,0,0,0,0,3,1,0,1,0,0,NYN,0,3,0
wendt001,NYN200010070,4,0,1,0,0,24,3,0,0,0,0,0,0,5,4,0,0,0,0,NYN,0,3,0
franj001,NYN200010070,3,1,0,0,0,16,1,0,1,0,0,0,0,4,4,0,0,0,0,NYN,0,3,0
benia001,NYN200010070,6,1,1,0,0,40,3,0,1,0,0,0,0,8,7,0,0,0,1,NYN,0,3,0
whitr002,NYN200010070,6,2,2,0,0,40,4,0,2,0,0,0,0,10,8,0,0,0,0,NYN,0,3,0
joneb003,NYN200010080,27,1,2,0,0,116,5,0,0,1,0,0,0,30,28,0,0,0,0,NYN,0,3,1
leita001,NYA200010210,21,5,3,2,2,136,7,0,4,1,0,0,0,28,25,0,0,0,1,NYA,0,5,1
franj001,NYA200010210,3,1,0,0,0,24,0,0,1,0,0,0,0,4,4,0,0,0,0,NYA,0,5,0
benia001,NYA200010210,3,2,1,1,1,30,1,0,2,0,0,0,0,6,4,0,0,1,0,NYA,0,5,0
cookd001,NYA200010210,0,0,2,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,NYA,0,5,0
ruscg001,NYA200010210,5,1,2,0,0,31,0,0,1,0,0,2,0,7,5,0,0,0,1,NYA,0,5,0
wendt001,NYA200010210,3,3,1,1,1,20,0,0,2,1,0,0,0,7,6,0,0,0,1,NYA,0,5,0
hampm001,NYA200010220,18,8,5,4,4,129,4,1,5,2,0,0,1,31,25,0,0,0,1,NYA,0,5,1
ruscg001,NYA200010220,1,2,0,1,1,11,0,0,1,1,0,0,0,3,3,0,0,0,0,NYA,0,5,0
whitr002,NYA200010220,4,1,1,1,1,23,1,0,0,1,0,0,0,6,4,0,0,1,1,NYA,0,5,0
cookd001,NYA200010220,1,1,0,0,0,4,0,0,1,0,0,0,0,2,2,0,0,0,0,NYA,0,5,0
reedr002,NYN200010240,18,6,1,2,2,110,8,0,3,2,1,0,1,26,23,0,1,0,0,NYN,0,5,1
wendt001,NYN200010240,2,0,1,0,0,13,2,0,0,0,0,0,0,3,2,0,0,0,0,NYN,0,5,0
cookd001,NYN200010240,1,0,1,0,0,14,1,0,0,0,0,0,1,3,1,0,0,0,0,NYN,0,5,0
franj001,NYN200010240,3,1,0,0,0,9,0,0,1,0,0,0,0,3,3,0,0,0,0,NYN,0,5,0
benia001,NYN200010240,3,1,0,0,0,17,1,0,1,0,0,0,0,4,4,0,0,0,0,NYN,0,5,0
joneb003,NYN200010250,15,4,3,3,3,86,3,1,1,0,2,0,0,22,18,0,0,1,2,NYN,0,5,1
