id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
browk001,0,15,6,2,3,3,110,5,2,3,1,0,0,0,24,22,0,0,0,0
milla001,0,3,1,0,0,0,19,1,0,0,1,0,0,0,4,4,0,0,0,0
masao001,0,3,1,0,0,0,13,1,0,1,0,0,0,0,4,4,0,0,0,0
olsog001,0,3,3,0,2,2,19,0,0,3,0,0,0,0,7,6,0,0,0,0
fettm001,0,3,0,2,0,0,37,2,0,0,0,0,0,0,5,3,0,0,0,0
shawj001,0,3,0,0,0,0,8,1,0,0,0,0,0,0,3,3,0,0,0,0
mahop001,1,17,5,2,1,1,89,5,1,3,1,0,0,0,23,21,0,0,0,0
wendt001,1,4,0,1,0,0,29,1,0,0,0,0,0,0,5,4,0,0,0,0
cookd001,1,3,0,1,0,0,14,0,0,0,0,0,0,0,3,2,0,0,0,0
franj001,1,3,3,1,4,4,24,1,2,1,0,0,0,0,7,6,0,0,0,0
benia001,1,3,1,0,1,1,21,1,1,0,0,0,0,0,4,4,0,0,0,0
