advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,01,1,,,,,0,2,CX,sprid001,1,0,youne001 grounds out. ,youne001,0,G
,00,1,,,,,1,3,X,sprid001,1,0,,gutir001,0,P
,31,1,gracm001,,,,2,8,CBBBH,sprid001,0,0,gracm001 hit by pitch. ,gracm001,0,
gracm001 out. ,22,1,sosas001,,,,3,14,BCBFFX,sprid001,1,0,sosas001 reaches on fielder's choice. ,sosas001,0,G
,12,1,,,,,4,4,CCBS,farnk001,1,0,nunnj001 strikes out. ,nunnj001,1,
,00,1,belld001,,,,5,5,X,farnk001,0,0,belld001 singles. ,belld001,1,
belld001 to 2B. ,11,1,piazm001,belld001,,,6,8,BFX,farnk001,0,0,piazm001 singles. ,piazm001,1,
,10,1,piazm001,belld001,,,7,10,BX,farnk001,1,0,,ventr001,1,F
belld001 to 3B. piazm001 to 2B. ,30,1,zeilt001,piazm001,belld001,,8,14,BBBB,farnk001,0,0,zeilt001 walks. ,zeilt001,1,
belld001 scores. piazm001 scores. zeilt001 out. ,00,1,agbab001,,,,9,15,X,farnk001,1,2,agbab001 singles. ,agbab001,1,
,32,2,,,,,10,23,FFBFBBFFX,sprid001,1,0,,rodrh001,0,F
,11,2,,,,,11,26,BCX,sprid001,1,0,,reedj001,0,F
,32,2,,,,,12,34,CFBBBFFS,sprid001,1,0,browr001 strikes out. ,browr001,0,
,12,2,,,,,13,19,CFBS,farnk001,1,0,abbok002 strikes out. ,abbok002,1,
,11,2,,ordor001,,,14,22,BCX,farnk001,0,0,ordor001 doubles. ,ordor001,1,
ordor001 to 3B. ,21,2,,,ordor001,,15,26,BBFX,farnk001,1,0,sprid001 grounds out. ,sprid001,1,G
,10,2,,,ordor001,,16,28,BX,farnk001,1,0,nunnj001 grounds out. ,nunnj001,1,G
,32,3,,,,,17,40,BCBBCX,sprid001,1,0,husoj001 grounds out. ,husoj001,0,G
,01,3,,,,,18,42,SX,sprid001,1,0,farnk001 grounds out. ,farnk001,0,G
,01,3,,,,,19,44,CX,sprid001,1,0,,youne001,0,F
,32,3,belld001,,,,20,34,FBBBFX,farnk001,0,0,belld001 singles. ,belld001,1,
,02,3,belld001,,,,21,37,CFC,farnk001,1,0,piazm001 strikes out. ,piazm001,1,
,00,3,,,,,22,38,X,farnk001,2,0,Double Play. ,ventr001,1,
,00,4,,,,,23,45,X,sprid001,1,0,,gutir001,0,F
,31,4,,,,,24,50,BBBCX,sprid001,1,0,,gracm001,0,F
,20,4,sosas001,,,,25,53,BBX,sprid001,0,0,sosas001 singles. ,sosas001,0,
,31,4,sosas001,,,,26,58,FBBBX,sprid001,1,0,,rodrh001,0,F
,20,4,,,,,27,41,BBX,farnk001,1,0,,zeilt001,1,F
