id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
rappp001,0,15,9,3,5,5,102,2,1,4,3,1,0,0,24,21,0,0,0,0
mercj001,0,2,0,1,0,0,11,1,0,0,0,0,0,0,3,1,0,1,0,0
mcelc001,0,2,0,0,0,0,13,1,0,0,0,0,0,0,2,2,0,0,0,0
reyea001,0,2,2,0,1,1,15,1,1,1,0,0,0,0,4,4,0,0,0,0
tromm001,0,3,1,0,1,1,15,2,1,0,0,0,0,0,4,4,0,0,0,0
tuckt001,1,12,6,1,4,4,75,1,3,3,0,0,0,0,19,18,0,0,0,0
liraf001,1,3,2,2,0,0,34,0,0,2,0,0,0,0,7,5,0,0,0,0
telfa001,1,6,0,2,0,0,24,2,0,0,0,0,0,0,7,5,0,0,0,0
motag001,1,3,0,0,0,0,15,1,0,0,0,0,0,0,3,3,0,0,0,0
klins002,1,3,1,0,0,0,14,1,0,0,1,0,0,0,4,4,0,0,0,0
