id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
vazqj001,PIT200004110,18,2,3,3,2,89,5,0,1,1,0,0,0,23,18,0,2,0,0,PIT,0,1,1
klins002,PIT200004110,9,2,0,0,0,24,2,0,2,0,0,0,0,9,9,0,0,0,0,PIT,0,1,0
pavac001,PIT200004120,15,6,1,3,2,96,6,0,5,1,0,0,0,22,20,0,0,1,0,PIT,0,1,1
batim001,PIT200004120,2,3,1,3,3,28,2,1,1,1,0,0,0,6,5,0,0,0,0,PIT,0,1,0
telfa001,PIT200004120,7,1,1,0,0,32,1,0,1,0,0,0,0,7,6,0,0,0,0,PIT,0,1,0
powej002,PIT200004130,18,4,1,2,2,76,5,0,1,2,1,0,0,23,21,0,0,1,0,PIT,0,1,1
klins002,PIT200004130,2,1,0,0,0,10,0,0,1,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
stris001,PIT200004130,4,1,0,0,0,25,3,0,1,0,0,1,0,5,5,0,0,0,0,PIT,0,1,0
urbiu001,PIT200004130,2,4,0,2,2,17,1,0,4,0,0,0,0,6,6,0,0,0,0,PIT,0,1,0
hermd001,LAN200008210,26,8,2,1,1,128,2,0,6,2,0,0,0,33,30,0,1,0,0,LAN,0,1,1
stris001,LAN200008210,1,0,0,0,0,9,1,0,0,0,0,0,0,1,1,0,0,0,0,LAN,0,1,0
moort001,LAN200008220,15,9,0,5,5,78,1,3,6,0,0,0,0,21,21,0,0,0,0,LAN,0,1,1
santj001,LAN200008220,0,2,1,3,3,16,0,1,1,0,0,0,0,3,2,0,0,0,0,LAN,0,1,0
forss001,LAN200008220,1,2,3,5,5,28,0,1,0,1,0,0,0,6,2,0,1,0,0,LAN,0,1,0
telfa001,LAN200008220,5,3,0,1,1,28,1,1,2,0,0,0,0,8,8,0,0,0,0,LAN,0,1,0
klins002,LAN200008220,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0,LAN,0,1,0
thurm002,LAN200008230,15,4,2,5,3,90,3,0,3,1,0,0,1,23,19,0,0,1,0,LAN,0,1,1
johnm002,LAN200008230,6,2,1,0,0,39,2,0,1,1,0,0,0,9,8,0,0,0,0,LAN,0,1,0
forss001,LAN200008230,3,0,1,0,0,12,1,0,0,0,0,0,0,4,3,0,0,0,0,LAN,0,1,0
vazqj001,LAN200008240,12,6,1,5,5,73,6,2,4,0,0,0,0,20,19,0,0,0,0,LAN,0,1,1
santj001,LAN200008240,9,4,1,2,2,48,4,0,3,1,0,0,0,14,13,0,0,0,0,LAN,0,1,0
klins002,LAN200008240,3,1,0,0,0,13,0,0,1,0,0,0,0,3,3,0,0,0,0,LAN,0,1,0
armat002,CHN200006160,10,4,2,6,6,70,3,0,2,2,0,0,2,17,13,0,0,0,0,CHN,0,1,1
motag001,CHN200006160,5,3,1,3,3,33,1,1,1,0,1,0,0,9,8,0,0,0,0,CHN,0,1,0
liraf001,CHN200006160,3,1,0,0,0,18,0,0,1,0,0,0,0,4,4,0,0,0,0,CHN,0,1,0
telfa001,CHN200006160,6,1,0,0,0,26,0,0,1,0,0,0,0,7,7,0,0,0,0,CHN,0,1,0
hermd001,CHN200006170,18,3,3,1,0,95,3,0,3,0,0,0,0,23,20,0,0,0,1,CHN,0,1,1
telfa001,CHN200006170,3,1,0,0,0,14,0,0,0,1,0,0,0,4,4,0,0,0,0,CHN,0,1,0
klins002,CHN200006170,3,0,0,0,0,11,2,0,0,0,0,0,0,3,3,0,0,0,0,CHN,0,1,0
vazqj001,CHN200006180,18,8,0,3,3,107,7,1,6,1,0,0,0,26,26,0,0,0,0,CHN,0,1,1
liraf001,CHN200006180,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,CHN,0,1,0
klins002,CHN200006180,6,0,1,0,0,21,0,0,0,0,0,0,0,6,5,0,0,0,0,CHN,0,1,0
telfa001,CHN200006180,3,0,1,0,0,13,1,0,0,0,0,0,0,3,2,0,0,0,0,CHN,0,1,0
santj001,CHN200006180,1,1,0,0,0,8,0,0,0,1,0,0,0,2,2,0,0,0,0,CHN,0,1,0
forss001,CHN200006180,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,CHN,0,1,0
rigbb001,CHN200006180,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,CHN,0,1,0
vazqj001,SLN200009040,18,4,5,3,3,115,10,0,3,0,1,0,0,27,22,0,0,0,1,SLN,0,1,1
motag001,SLN200009040,6,2,1,1,1,40,1,0,2,0,0,0,0,9,8,0,0,0,0,SLN,0,1,0
santj001,SLN200009050,9,4,4,6,5,86,1,1,3,0,0,1,0,17,13,0,0,0,0,SLN,0,1,1
johnm002,SLN200009050,6,0,0,0,0,23,1,0,0,0,0,0,0,6,6,0,0,0,0,SLN,0,1,0
telfa001,SLN200009050,3,2,0,1,1,9,0,1,1,0,0,0,0,5,5,0,0,0,0,SLN,0,1,0
klins002,SLN200009050,4,1,0,0,0,22,3,0,0,1,0,0,0,5,5,0,0,0,0,SLN,0,1,0
stris001,SLN200009050,2,0,1,0,0,15,1,0,0,0,0,0,0,3,2,0,0,0,0,SLN,0,1,0
hermd001,SLN200009060,24,7,2,2,1,118,4,0,5,2,0,0,0,32,30,0,0,0,1,SLN,0,1,1
klins002,SLN200009060,1,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,SLN,0,1,0
telfa001,SLN200009060,2,1,0,0,0,11,1,0,0,1,0,0,0,3,3,0,0,0,0,SLN,0,1,0
armat002,SLN200009070,13,5,1,4,4,74,3,2,3,0,0,0,0,20,18,0,1,0,1,SLN,0,1,1
spens003,SLN200009070,2,0,0,0,0,13,1,0,0,0,0,0,0,2,1,0,0,1,0,SLN,0,1,0
liraf001,SLN200009070,3,2,1,1,1,18,1,0,1,1,0,0,0,5,4,0,0,0,0,SLN,0,1,0
forss001,SLN200009070,2,2,0,0,0,14,1,0,2,0,0,0,0,4,4,0,0,0,0,SLN,0,1,0
powej002,SLN200009070,4,2,1,1,1,25,0,0,2,0,0,0,0,6,4,0,1,0,0,SLN,0,1,0
vazqj001,HOU200008040,18,9,1,6,6,96,6,3,6,0,0,0,0,27,26,0,0,0,0,HOU,0,1,1
klins002,HOU200008040,1,2,1,1,1,15,0,0,1,0,1,0,0,4,3,0,0,0,0,HOU,0,1,0
telfa001,HOU200008040,5,1,0,0,0,27,0,0,1,0,0,1,1,6,5,0,0,0,0,HOU,0,1,0
hermd001,HOU200008050,15,9,4,5,5,91,1,1,4,4,0,1,0,26,22,0,0,0,1,HOU,0,1,1
liraf001,HOU200008050,2,2,0,1,1,18,1,0,2,0,0,0,0,4,4,0,0,0,0,HOU,0,1,0
forss001,HOU200008050,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,0,1,0
santj001,HOU200008050,3,2,0,2,2,13,1,1,0,1,0,0,0,5,5,0,0,0,0,HOU,0,1,0
stris001,HOU200008050,6,1,2,1,1,36,2,0,0,1,0,0,0,9,5,0,2,0,1,HOU,0,1,0
klins002,HOU200008050,3,1,0,0,0,8,0,0,1,0,0,0,0,3,3,0,0,0,0,HOU,0,1,0
thurm002,HOU200008060,15,8,3,6,6,100,4,1,6,1,0,0,1,26,22,0,0,0,0,HOU,0,1,1
johnm002,HOU200008060,6,3,1,1,1,41,2,0,3,0,0,0,0,9,8,0,0,0,0,HOU,0,1,0
forss001,HOU200008060,3,1,1,1,1,29,1,0,0,1,0,1,0,5,4,0,0,0,0,HOU,0,1,0
armat002,CIN200005300,19,4,2,3,2,90,3,1,3,0,0,0,0,25,23,0,0,0,0,CIN,0,1,1
motag001,CIN200005300,2,0,0,0,0,16,1,0,0,0,0,0,1,3,2,0,0,0,0,CIN,0,1,0
poolj001,CIN200005300,3,1,1,1,1,26,1,1,0,0,0,0,0,5,4,0,0,0,0,CIN,0,1,0
johnm002,CIN200005310,15,2,0,1,1,64,7,0,0,2,0,0,0,17,17,0,0,0,0,CIN,0,1,1
hermd001,CIN200005310,8,2,0,2,2,41,3,1,0,1,0,0,0,10,10,0,0,0,0,CIN,0,1,0
motag001,CIN200005310,0,2,0,1,1,18,0,0,1,1,0,1,0,2,2,0,0,0,0,CIN,0,1,0
liraf001,CIN200005310,4,0,0,0,0,10,1,0,0,0,0,0,0,4,4,0,0,0,0,CIN,0,1,0
vazqj001,CIN200006010,19,12,1,7,7,106,2,1,8,3,0,1,0,31,30,0,0,0,0,CIN,0,1,1
poolj001,CIN200006010,0,2,0,0,0,4,0,0,2,0,0,0,0,2,2,0,0,0,0,CIN,0,1,0
liraf001,CIN200006010,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,CIN,0,1,0
klins002,CIN200006010,6,2,1,0,0,26,0,0,2,0,0,0,0,8,7,0,0,0,0,CIN,0,1,0
hermd001,CIN200009010,15,8,5,7,7,83,4,2,4,2,0,0,1,28,21,0,0,1,0,CIN,0,1,1
johnm002,CIN200009010,3,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,CIN,0,1,0
forss001,CIN200009010,3,1,0,1,1,17,2,0,0,1,0,1,0,4,3,0,0,1,0,CIN,0,1,0
santj001,CIN200009010,3,1,1,0,0,22,2,0,0,1,0,0,0,5,4,0,0,0,0,CIN,0,1,0
moort001,CIN200009020,7,3,5,2,2,54,0,0,2,1,0,0,1,15,9,0,0,0,0,CIN,0,1,1
liraf001,CIN200009020,8,2,0,2,2,35,1,0,1,1,0,0,0,9,7,0,0,2,0,CIN,0,1,0
telfa001,CIN200009020,6,0,0,0,0,28,3,0,0,0,0,0,0,6,6,0,0,0,0,CIN,0,1,0
klins002,CIN200009020,3,1,0,1,1,13,0,1,0,0,0,0,0,4,4,0,0,0,0,CIN,0,1,0
stris001,CIN200009020,3,0,0,0,0,14,2,0,0,0,0,0,0,3,3,0,0,0,0,CIN,0,1,0
thurm002,CIN200009030,11,9,4,5,5,75,1,2,5,2,0,0,0,21,17,0,0,0,0,CIN,0,1,1
johnm002,CIN200009030,4,0,0,0,0,22,3,0,0,0,0,0,0,5,5,0,0,0,0,CIN,0,1,0
forss001,CIN200009030,0,2,2,3,3,17,0,0,2,0,0,0,0,4,2,0,0,0,0,CIN,0,1,0
liraf001,CIN200009030,6,1,1,0,0,29,2,0,1,0,0,0,0,8,6,0,0,1,0,CIN,0,1,0
klins002,CIN200009030,3,0,0,0,0,9,0,0,0,0,0,0,1,3,2,0,0,0,0,CIN,0,1,0
hermd001,NYN200007250,12,9,4,4,4,96,1,0,9,0,0,0,0,24,19,0,1,0,0,NYN,0,1,1
santj001,NYN200007250,6,1,0,0,0,21,3,0,1,0,0,0,0,7,7,0,0,0,0,NYN,0,1,0
motag001,NYN200007250,2,2,0,1,1,16,1,0,1,1,0,0,0,4,4,0,0,0,0,NYN,0,1,0
forss001,NYN200007250,1,0,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,NYN,0,1,0
klins002,NYN200007250,3,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0,NYN,0,1,0
thurm002,NYN200007271,9,6,3,4,4,65,1,0,2,4,0,0,0,18,15,0,0,0,0,NYN,0,1,1
liraf001,NYN200007271,7,3,1,2,2,32,0,0,3,0,0,0,0,10,8,0,1,0,0,NYN,0,1,0
telfa001,NYN200007271,4,3,0,1,1,20,1,0,2,0,1,0,0,6,6,0,0,0,0,NYN,0,1,0
forss001,NYN200007271,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,NYN,0,1,0
stris001,NYN200007271,2,2,1,2,2,22,1,0,1,1,0,0,0,5,4,0,0,0,0,NYN,0,1,0
klins002,NYN200007271,1,1,0,0,0,7,0,0,1,0,0,0,0,2,2,0,0,0,0,NYN,0,1,0
irabh001,NYN200007272,18,5,1,4,3,86,2,1,3,1,0,0,0,24,23,0,0,0,0,NYN,0,1,1
santj001,NYN200007272,6,2,2,0,0,36,3,0,2,0,0,0,0,9,7,0,0,0,0,NYN,0,1,0
thurm002,NYN200009290,3,6,3,8,8,53,1,1,5,0,0,0,0,12,9,0,0,0,0,NYN,0,1,1
santj001,NYN200009290,15,4,0,2,2,63,2,1,3,0,0,0,0,18,18,0,0,0,0,NYN,0,1,0
motag001,NYN200009290,3,1,1,1,0,24,2,0,1,0,0,0,0,5,4,0,0,0,0,NYN,0,1,0
forss001,NYN200009290,3,0,0,0,0,15,2,0,0,0,0,0,0,3,3,0,0,0,0,NYN,0,1,0
vazqj001,NYN200009300,22,7,4,4,4,120,1,0,5,2,0,0,0,32,27,0,1,0,1,NYN,0,1,1
stris001,NYN200009300,2,0,0,0,0,9,1,0,0,0,0,0,0,2,2,0,0,0,0,NYN,0,1,0
hermd001,NYN200010010,12,5,0,2,1,63,1,0,4,1,0,0,0,19,18,0,1,0,0,NYN,0,1,1
motag001,NYN200010010,6,0,0,0,0,22,3,0,0,0,0,0,0,6,6,0,0,0,0,NYN,0,1,0
johnm002,NYN200010010,6,1,0,0,0,27,1,0,1,0,0,0,0,6,6,0,0,0,0,NYN,0,1,0
klins002,NYN200010010,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,NYN,0,1,0
stris001,NYN200010010,3,0,1,0,0,14,0,0,0,0,0,0,0,4,3,0,0,0,0,NYN,0,1,0
powej002,NYN200010010,6,3,1,1,0,43,2,0,2,1,0,0,0,10,9,0,0,0,0,NYN,0,1,0
vazqj001,TBA200007130,14,10,1,4,4,100,7,1,7,2,0,0,0,24,22,0,1,0,0,TBA,0,1,1
liraf001,TBA200007130,4,2,0,2,2,16,1,0,2,0,0,0,0,6,6,0,0,0,0,TBA,0,1,0
forss001,TBA200007130,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,TBA,0,1,0
stris001,TBA200007130,3,1,0,0,0,16,2,0,1,0,0,0,0,4,4,0,0,0,0,TBA,0,1,0
telfa001,TBA200007130,3,1,0,0,0,21,1,0,1,0,0,0,0,4,4,0,0,0,0,TBA,0,1,0
armat002,TBA200007140,17,10,3,7,5,93,1,1,4,5,0,1,0,28,24,0,0,1,0,TBA,0,1,1
forss001,TBA200007140,2,1,0,1,1,10,1,0,1,0,0,0,0,3,3,0,0,0,0,TBA,0,1,0
laray001,TBA200007140,2,0,3,0,0,22,1,0,0,0,0,0,0,5,2,0,0,0,0,TBA,0,1,0
klins002,TBA200007140,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0,TBA,0,1,0
hermd001,TBA200007150,22,7,1,1,1,96,1,0,6,1,0,0,0,28,27,0,0,0,0,TBA,0,1,1
klins002,TBA200007150,5,2,0,0,0,28,1,0,2,0,0,0,0,7,7,0,0,0,0,TBA,0,1,0
tuckt001,TOR200006090,9,5,2,5,5,74,1,2,2,1,0,1,0,16,14,0,0,0,0,TOR,0,1,1
liraf001,TOR200006090,8,3,2,2,2,53,0,0,1,2,0,0,0,12,10,1,0,0,0,TOR,0,1,0
skrmm001,TOR200006090,3,4,1,5,5,38,0,0,3,1,0,1,0,8,7,0,0,0,0,TOR,0,1,0
johnm002,TOR200006090,1,2,1,1,1,17,0,0,1,1,0,0,0,4,3,0,0,0,0,TOR,0,1,0
telfa001,TOR200006090,3,2,0,0,0,12,0,0,2,0,0,0,0,5,5,0,0,0,0,TOR,0,1,0
armat002,TOR200006100,21,4,2,1,1,92,3,0,2,2,0,0,0,27,25,0,0,0,0,TOR,0,1,1
telfa001,TOR200006100,3,1,1,0,0,24,1,0,1,0,0,0,0,5,4,0,0,0,0,TOR,0,1,0
klins002,TOR200006100,3,1,1,1,1,15,0,1,0,0,0,0,0,5,4,0,0,0,0,TOR,0,1,0
hermd001,TOR200006110,18,5,1,3,3,86,4,1,2,2,0,0,0,23,22,0,0,0,0,TOR,0,1,1
motag001,TOR200006110,4,1,2,2,2,30,0,0,1,0,0,0,0,7,5,0,0,0,0,TOR,0,1,0
morad001,TOR200006110,0,1,1,2,2,15,0,0,1,0,0,1,0,2,1,0,0,0,0,TOR,0,1,0
liraf001,TOR200006110,1,2,1,1,1,9,0,1,1,0,0,0,0,4,3,0,0,0,0,TOR,0,1,0
skrmm001,TOR200006110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,TOR,0,1,0
irabh001,SFN200004280,18,9,1,3,3,84,4,0,6,2,1,0,0,27,25,0,0,1,0,SFN,0,1,1
telfa001,SFN200004280,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,SFN,0,1,0
stris001,SFN200004280,6,2,0,0,0,23,0,0,2,0,0,0,0,8,8,0,0,0,0,SFN,0,1,0
vazqj001,SFN200004290,19,8,2,1,1,99,0,0,8,0,0,0,0,27,25,0,0,0,0,SFN,0,1,1
klins002,SFN200004290,2,0,0,0,0,8,0,0,0,0,0,0,0,2,2,0,0,0,0,SFN,0,1,0
telfa001,SFN200004290,3,1,0,1,1,17,1,1,0,0,0,0,0,4,4,0,0,0,0,SFN,0,1,0
pavac001,SFN200004300,18,5,5,3,2,119,3,1,3,1,0,0,0,28,22,0,0,1,0,SFN,0,1,1
klins002,SFN200004300,3,1,1,0,0,21,0,0,0,1,0,0,0,5,4,0,0,0,0,SFN,0,1,0
stris001,SFN200004300,3,0,0,0,0,12,2,0,0,0,0,0,0,3,3,0,0,0,0,SFN,0,1,0
urbiu001,SFN200004300,3,0,1,0,0,17,1,0,0,0,0,0,0,4,3,0,0,0,0,SFN,0,1,0
pavac001,SFN200005230,18,7,1,2,2,101,4,1,2,4,0,0,0,24,23,0,0,0,0,SFN,0,1,1
poolj001,SFN200005230,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,SFN,0,1,0
motag001,SFN200005230,2,0,0,0,0,8,0,0,0,0,0,0,0,2,2,0,0,0,0,SFN,0,1,0
klins002,SFN200005230,2,1,0,0,0,12,1,0,1,0,0,0,0,3,3,0,0,0,0,SFN,0,1,0
hermd001,SFN200005230,4,0,0,0,0,11,2,0,0,0,0,0,0,4,4,0,0,0,0,SFN,0,1,0
thurm002,SFN200005240,12,5,1,4,3,66,2,1,2,1,1,0,0,18,15,0,1,1,0,SFN,0,1,1
poolj001,SFN200005240,0,4,1,5,5,11,0,0,4,0,0,0,0,5,4,0,0,0,0,SFN,0,1,0
johnm002,SFN200005240,6,3,1,5,4,43,4,2,1,0,0,0,0,11,10,0,0,0,0,SFN,0,1,0
liraf001,SFN200005240,6,6,1,4,1,48,1,0,6,0,0,0,1,14,12,0,0,0,0,SFN,0,1,0
armat002,SFN200005250,19,8,2,4,4,87,5,1,6,1,0,0,0,28,26,0,0,0,0,SFN,0,1,1
poolj001,SFN200005250,2,1,1,0,0,25,1,0,1,0,0,0,0,4,3,0,0,0,1,SFN,0,1,0
motag001,SFN200005250,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,SFN,0,1,0
