advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,12,1,,,,,0,4,BCFX,moort001,1,0,fryej001 grounds out. ,fryej001,0,G
,00,1,,,,,1,5,X,moort001,1,0,,peren001,0,F
,01,1,walkl001,,,,2,7,CH,moort001,0,0,walkl001 hit by pitch. ,walkl001,0,
walkl001 to 2B. ,12,1,hammj001,walkl001,,,3,14,BCSFFFX,moort001,0,0,hammj001 singles. ,hammj001,0,
walkl001 to 3B. hammj001 to 2B. ,31,1,heltt001,hammj001,walkl001,,4,19,BBBCB,moort001,0,0,heltt001 walks. ,heltt001,0,
walkl001 scores. hammj001 scores. heltt001 to 2B. ,10,1,cirij001,heltt001,,,5,21,BX,moort001,0,2,cirij001 singles. ,cirij001,0,
,11,1,cirij001,heltt001,,,6,24,CBX,moort001,1,0,,huskb001,0,P
,11,1,,,,,7,3,BCX,yoshm001,1,0,,bergp001,1,F
,10,1,,,,,8,5,BX,yoshm001,1,0,jonet004 grounds out. ,jonet004,1,G
,12,1,,,,,9,10,CBFFX,yoshm001,1,0,,vidrj001,1,L
,02,2,,,,,10,27,FCX,moort001,1,0,,petrb001,0,
,02,2,,,,,11,30,CSC,moort001,1,0,yoshm001 strikes out. ,yoshm001,0,
,20,2,,,,,12,33,BBX,moort001,1,0,fryej001 grounds out. ,fryej001,0,G
,21,2,,,,,13,14,BBFX,yoshm001,1,0,,guerv001,1,
,12,2,,stevl001,,,14,19,CFBFX,yoshm001,0,0,stevl001 doubles. ,stevl001,1,
stevl001 to 3B. ,32,2,,,stevl001,,15,25,BBBCSX,yoshm001,1,0,traca001 grounds out. ,traca001,1,G
,01,2,,,stevl001,,16,27,FX,yoshm001,1,0,barrm003 grounds out. ,barrm003,1,G
,12,3,,,,,17,37,FSBX,moort001,0,1,peren001 homers. ,peren001,0,
,00,3,walkl001,,,,18,38,X,moort001,0,0,walkl001 singles. ,walkl001,0,G
,22,3,walkl001,,,,19,43,BFFBS,moort001,1,0,hammj001 strikes out. ,hammj001,0,
walkl001 to 2B. ,21,3,heltt001,walkl001,,,20,47,BFBX,moort001,0,0,heltt001 singles. ,heltt001,0,
,21,3,heltt001,walkl001,,,21,51,BBCX,moort001,1,0,,cirij001,0,F
,32,3,heltt001,walkl001,,,22,58,SBBFFBX,moort001,1,0,huskb001 grounds out. ,huskb001,0,G
,12,3,,,,,23,31,CBCS,yoshm001,1,0,delat001 strikes out. ,delat001,1,
,00,3,,,,,24,32,X,yoshm001,1,0,moort001 grounds out. ,moort001,1,G
,12,3,,,,,25,37,CBFFS,yoshm001,1,0,bergp001 strikes out. ,bergp001,1,
,21,4,petrb001,,,,26,62,BCBX,moort001,0,0,petrb001 singles. ,petrb001,0,
petrb001 to 2B. ,01,4,,petrb001,,,27,64,FX,moort001,1,0,Sacrifice bunt by yoshm001.,yoshm001,0,
,21,4,,,,,28,68,BCBX,moort001,2,0,Double Play. ,fryej001,0,
jonet004 to 2B. ,10,4,,jonet004,,,29,39,BX,yoshm001,0,0,jonet004 singles. ,jonet004,1,G
jonet004 scores. ,32,4,,vidrj001,,,30,45,BCBFBX,yoshm001,0,1,vidrj001 doubles. ,vidrj001,1,
vidrj001 out. ,30,4,,,,,31,49,BBBX,yoshm001,2,0,,guerv001,1,
,31,4,,,,,32,54,BBBFX,yoshm001,1,0,,stevl001,1,F
,11,5,peren001,,,,33,71,BFX,moort001,0,0,peren001 singles. ,peren001,0,
peren001 to 2B. ,00,5,walkl001,peren001,,,34,72,X,moort001,0,0,walkl001 singles. ,walkl001,0,
peren001 scores. walkl001 to 3B. ,01,5,,hammj001,walkl001,,35,74,FX,moort001,0,1,hammj001 doubles. ,hammj001,0,
walkl001 scores. hammj001 to 3B. ,20,5,,,hammj001,,36,77,BBX,moort001,1,1,heltt001 grounds out. ,heltt001,0,G
hammj001 scores. cirij001 out. ,00,5,,,,,37,78,X,moort001,1,1,cirij001 singles. ,cirij001,0,
,12,5,huskb001,,,,38,82,BCCX,moort001,0,0,huskb001 singles. ,huskb001,0,
huskb001 to 2B. ,31,5,petrb001,huskb001,,,40,5,BBFBB,santj001,0,0,petrb001 walks. ,petrb001,0,
,00,5,petrb001,huskb001,,,41,6,X,santj001,1,0,,yoshm001,0,P
,12,5,,,,,42,58,SBFX,yoshm001,0,1,traca001 homers. ,traca001,1,
,02,5,,,,,43,61,FFX,yoshm001,1,0,barrm003 grounds out. ,barrm003,1,G
,11,5,,,,,44,64,SBX,yoshm001,1,0,delat001 grounds out. ,delat001,1,G
,21,5,,,,,46,68,BFBX,yoshm001,1,0,,seguf001,1,F
,01,6,,,,,48,2,CX,liraf001,1,0,fryej001 grounds out. ,fryej001,0,G
