id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
escok001,0,15,7,1,5,4,74,3,0,5,2,0,0,0,22,21,0,0,0,0
painl001,0,1,1,0,0,0,7,0,0,1,0,0,0,0,1,1,0,0,0,0
quanp001,0,3,1,0,1,1,21,0,0,1,0,0,0,0,4,4,0,0,0,0
borbp001,0,3,3,2,4,2,31,0,0,2,1,0,0,0,9,5,0,1,1,1
dewim001,0,2,0,0,0,0,16,1,0,0,0,0,0,0,3,3,0,0,0,0
santj001,1,18,5,5,4,3,106,8,2,2,1,0,0,0,27,22,0,0,0,1
stris001,1,1,2,0,1,1,16,0,0,2,0,0,0,0,3,3,0,0,0,0
forss001,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
laray001,1,0,1,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0
liraf001,1,4,2,1,0,0,25,0,0,2,0,0,0,0,7,6,0,0,0,1
klins002,1,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0
