id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
downs001,0,12,7,1,5,5,64,0,0,5,2,0,0,1,19,17,0,0,0,0
willb001,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0
heref001,0,6,3,0,0,0,33,3,0,3,0,0,0,0,9,9,0,0,0,0
guthm001,0,3,1,0,0,0,9,0,0,1,0,0,0,0,3,3,0,0,0,0
aguir001,0,3,2,1,1,1,18,0,0,1,1,0,0,0,6,5,0,0,0,0
powej002,1,14,6,1,4,1,82,5,0,4,2,0,0,0,22,20,0,1,0,0
blanm001,1,2,1,0,2,2,8,0,0,1,0,0,0,0,4,3,0,1,0,0
batim001,1,5,2,2,4,4,34,1,1,0,1,0,0,0,9,7,0,0,0,0
telfa001,1,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0
klins002,1,3,1,0,0,0,13,2,0,1,0,0,0,0,4,4,0,0,0,0
