id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
telea001,0,14,9,0,7,3,85,5,1,6,1,1,0,0,24,23,0,0,1,0
boydj001,0,4,0,0,0,0,15,3,0,0,0,0,0,0,4,4,0,0,0,0
padiv001,0,5,2,2,0,0,29,2,0,1,1,0,0,0,9,7,0,0,0,1
vosbe001,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
dempr002,1,15,5,5,3,3,111,3,0,4,1,0,0,1,25,19,0,0,0,0
boner001,1,0,3,0,2,2,13,0,0,2,1,0,0,0,3,3,0,0,0,0
almaa001,1,4,0,0,0,0,22,2,0,0,0,0,1,0,4,4,0,0,0,0
loopb001,1,2,0,1,0,0,14,0,0,0,0,0,0,0,3,2,0,0,0,0
miced001,1,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0
alfoa001,1,3,1,0,0,0,14,2,0,1,0,0,0,0,4,4,0,0,0,0
