advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,10,1,,lewid001,,,0,2,BX,cornr001,0,0,lewid001 doubles. ,lewid001,0,
lewid001 to 3B. ,00,1,,,lewid001,,1,3,X,cornr001,1,0,Sacrifice bunt by fryej001.,fryej001,0,
,32,1,,,lewid001,,2,9,CBFBBS,cornr001,1,0,nixot001 strikes out. ,nixot001,0,
,10,1,,,lewid001,,3,11,BX,cornr001,1,0,,garcn001,0,F
,12,1,castl001,,,,4,5,CFBFX,schop001,0,0,castl001 singles. ,castl001,1,
,10,1,castl001,,,,5,7,BX,schop001,1,0,,bautd001,1,F
castl001 to 3B. ,00,1,,,castl001,floyc001,6,8,1,schop001,0,0,castl001 steals 2B. ,floyc001,1,
castl001 scores. ,32,1,,,,,7,15,1BCFBBX,schop001,0,2,floyc001 homers. ,floyc001,1,
,22,1,,,,,8,20,BBSCS,schop001,1,0,wilsp002 strikes out. ,wilsp002,1,
,11,1,,,,,9,23,BFX,schop001,1,0,,lowem001,1,F
,32,2,,,,,10,17,CBBSBS,cornr001,1,0,daubb001 strikes out. ,daubb001,0,
,30,2,varij001,,,,11,21,BBBB,cornr001,0,0,varij001 walks. ,varij001,0,
varij001 to 3B. ,21,2,,alexm001,varij001,,12,25,BBCX,cornr001,0,0,alexm001 doubles. ,alexm001,0,
varij001 scores. ,10,2,,alexm001,,,13,27,BX,cornr001,1,1,sadld001 hits sacrifice fly. ,sadld001,0,
alexm001 out. ,12,2,schop001,,,,14,31,CCBX,cornr001,1,0,schop001 singles. ,schop001,0,
,02,2,,,,,15,26,CCX,schop001,1,0,lee-d002 grounds out. ,lee-d002,1,G
,20,2,,,,,16,29,BBX,schop001,1,0,,gonza002,1,P
,01,2,,,,,17,31,CX,schop001,1,0,,redmm001,1,P
,11,3,,,,,18,34,CBX,cornr001,1,0,,lewid001,0,P
,00,3,fryej001,,,,19,35,X,cornr001,0,0,fryej001 singles. ,fryej001,0,
fryej001 to 2B. ,11,3,nixot001,fryej001,,,20,38,BSH,cornr001,0,0,nixot001 hit by pitch. ,nixot001,0,
,00,3,nixot001,fryej001,,,21,39,X,cornr001,1,0,,garcn001,0,F
,21,3,nixot001,,fryej001,daubb001,22,43,SBBS,cornr001,0,0,fryej001 steals 3B. ,daubb001,0,
,32,3,nixot001,,fryej001,,23,49,SBBSBS,cornr001,1,0,daubb001 strikes out. ,daubb001,0,
,21,3,,,,,24,35,BCBX,schop001,1,0,,cornr001,1,F
,21,3,castl001,,,,25,39,CBBX,schop001,0,0,castl001 singles. ,castl001,1,
,00,3,,,,bautd001,26,40,1,schop001,1,0,castl001 picked off. ,bautd001,1,
,10,3,,,,,27,43,1BX,schop001,1,0,bautd001 grounds out. ,bautd001,1,G
,21,4,,,,,28,53,BCBX,cornr001,1,0,,varij001,0,F
,11,4,alexm001,,,,29,56,BCX,cornr001,0,0,alexm001 singles. ,alexm001,0,
alexm001 to 2B. ,10,4,,alexm001,,,30,58,BX,cornr001,1,0,sadld001 grounds out. ,sadld001,0,G
,02,4,,alexm001,,,31,61,SSX,cornr001,1,0,schop001 grounds out. ,schop001,0,G
,21,4,,,,,32,47,BBCX,schop001,1,0,,floyc001,1,F
,00,4,,,,,33,48,X,schop001,1,0,wilsp002 grounds out. ,wilsp002,1,G
,11,4,,,,,34,51,BFX,schop001,1,0,,lowem001,1,F
,20,5,,,,,35,64,BBX,cornr001,1,0,,lewid001,0,F
,22,5,,,,,36,70,CBFFBX,cornr001,1,0,fryej001 grounds out. ,fryej001,0,G
,00,5,,,,,37,71,X,cornr001,1,0,nixot001 grounds out. ,nixot001,0,G
,00,5,lee-d002,,,,38,52,X,schop001,0,0,lee-d002 singles. ,lee-d002,1,
,11,5,lee-d002,,,,39,55,BCX,schop001,1,0,,gonza002,1,F
,02,5,lee-d002,,,,40,58,CFX,schop001,1,0,,redmm001,1,F
lee-d002 to 2B. ,11,5,,lee-d002,,cornr001,41,61,BSB,schop001,0,0,Passed Ball. ,cornr001,1,
,21,5,,lee-d002,,,42,65,BSBX,schop001,1,0,,cornr001,1,F
,11,6,,,,,43,74,CBX,cornr001,1,0,,garcn001,0,F
,11,6,daubb001,,,,44,77,FBX,cornr001,0,0,daubb001 singles. ,daubb001,0,
,22,6,,,,,45,83,CBSFBX,cornr001,2,0,Double Play. ,varij001,0,
,12,6,,,,,46,69,FBFC,schop001,1,0,castl001 strikes out. ,castl001,1,
,11,6,,,,,47,72,BCX,schop001,1,0,bautd001 grounds out. ,bautd001,1,G
,12,6,,floyc001,,,48,76,BSSX,schop001,0,0,floyc001 doubles. ,floyc001,1,
,02,6,,floyc001,,,49,79,CSS,schop001,1,0,wilsp002 strikes out. ,wilsp002,1,
,12,7,,,,,50,87,BCFC,cornr001,1,0,alexm001 strikes out. ,alexm001,0,
,30,7,sadld001,,,,51,91,BBBB,cornr001,0,0,sadld001 walks. ,sadld001,0,
sadld001 out. ,21,7,everc001,,,,54,4,BFBX,loopb001,1,0,everc001 reaches on fielder's choice. ,everc001,0,
,00,7,,,,lewid001,55,5,C,loopb001,1,0,everc001 caught stealing. ,lewid001,0,
,12,7,,,,,58,4,BSCX,waket001,1,0,,lowem001,1,F
,31,7,lee-d002,,,,59,9,BBBCB,waket001,0,0,lee-d002 walks. ,lee-d002,1,
,01,7,,,,,60,11,CX,waket001,2,0,Double Play. ,gonza002,1,
,12,8,lewid001,,,,61,9,BCSX,loopb001,0,0,lewid001 reaches on error. ,lewid001,0,L
lewid001 to 3B. ,22,8,,fryej001,lewid001,,62,15,BCFBFX,loopb001,0,0,fryej001 doubles. ,fryej001,0,
,10,8,,fryej001,lewid001,,65,2,BX,almaa001,1,0,,stanm002,0,
,30,8,garcn001,fryej001,lewid001,,66,6,IIII,almaa001,0,0,garcn001 intentionally walks. ,garcn001,0,
,12,8,garcn001,fryej001,lewid001,,67,10,CBSC,almaa001,1,0,daubb001 strikes out. ,daubb001,0,
lewid001 scores. fryej001 to 3B. garcn001 to 2B. ,31,8,varij001,garcn001,fryej001,,68,15,BBBCB,almaa001,0,1,varij001 walks. ,varij001,0,
,10,8,varij001,garcn001,fryej001,,71,2,BX,boner001,1,0,,alexm001,0,
,11,8,,,,,76,14,BCX,waket001,1,0,,smitm004,1,P
,00,8,,,,,77,15,X,waket001,1,0,,kotsm001,1,F
,12,8,castl001,,,,78,19,CFBX,waket001,0,0,castl001 singles. ,castl001,1,
,20,8,,castl001,,bautd001,79,22,BBC,waket001,0,0,castl001 steals 2B. ,bautd001,1,
,22,8,,castl001,,,80,27,BBCSS,waket001,1,0,bautd001 strikes out. ,bautd001,1,
,10,9,,,,,83,4,BX,boner001,1,0,,hatts001,0,P
,00,9,,,,,84,5,X,boner001,0,1,everc001 homers. ,everc001,0,
,12,9,lewid001,,,,85,9,CBCX,boner001,0,0,lewid001 singles. ,lewid001,0,
,10,9,lewid001,,,,86,11,BX,boner001,1,0,,fryej001,0,L
,21,9,,lewid001,,stanm002,87,15,BBCS,boner001,0,0,lewid001 steals 2B. ,stanm002,0,
,32,9,,lewid001,,,88,23,BBCSFBFC,boner001,1,0,stanm002 strikes out. ,stanm002,0,
,32,9,,,,,90,8,BBCSBFFX,lowed001,1,0,floyc001 grounds out. ,floyc001,1,G
,22,9,,,,,91,13,BSCBC,lowed001,1,0,wilsp002 strikes out. ,wilsp002,1,
,12,9,,,,,92,17,CBCS,lowed001,1,0,lowem001 strikes out. ,lowem001,1,
