id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
munrp001,0,5,8,2,7,4,75,1,0,5,3,0,0,0,14,12,0,0,0,0
cubid001,0,4,3,2,2,2,47,3,1,1,1,0,0,1,10,7,0,0,0,0
andrc001,0,9,2,2,1,1,46,3,0,2,0,0,0,0,13,10,0,0,1,0
borbp001,0,2,0,0,0,0,9,1,0,0,0,0,0,0,2,2,0,0,0,0
quanp001,0,4,2,0,1,1,22,2,0,1,1,0,0,0,6,6,0,0,0,0
pennb002,1,11,8,2,6,6,90,2,2,4,2,0,0,0,21,19,0,0,0,0
darev001,1,0,0,1,0,0,14,0,0,0,0,0,0,1,2,0,0,0,0,0
boner001,1,7,2,1,0,0,39,2,0,2,0,0,0,0,10,9,0,0,0,0
loopb001,1,2,4,0,3,3,25,0,0,3,1,0,0,0,6,6,0,0,0,0
almaa001,1,4,0,0,0,0,18,2,0,0,0,0,0,0,4,4,0,0,0,0
alfoa001,1,3,1,0,1,0,22,2,0,1,0,0,0,0,5,4,0,0,1,0
