id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
astap001,0,13,8,3,6,6,101,5,1,4,3,0,0,0,23,20,0,0,0,0
whitg001,0,5,0,0,0,0,19,3,0,0,0,0,0,0,5,5,0,0,0,0
belis001,0,3,0,0,0,0,16,3,0,0,0,0,0,0,3,3,0,0,0,0
jimej001,0,3,1,1,1,1,19,1,1,0,0,0,0,0,5,4,0,0,0,0
dempr002,1,22,5,3,3,3,115,9,0,4,1,0,0,0,30,26,0,0,1,0
almaa001,1,0,1,0,1,1,5,0,0,1,0,0,0,0,1,1,0,0,0,0
loopb001,1,1,2,0,1,1,21,0,1,1,0,0,1,0,3,3,0,0,0,0
darev001,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
boner001,1,1,1,0,0,0,7,0,0,1,0,0,0,0,2,2,0,0,0,0
alfoa001,1,3,1,2,1,1,25,0,0,1,0,0,0,0,6,4,0,0,0,0
