id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
hernl003,0,24,14,1,6,3,121,6,1,12,1,0,0,0,36,33,0,2,0,0
nen-r001,0,3,1,1,1,1,22,0,1,0,0,0,0,0,5,4,0,0,0,0
rodrf002,0,3,1,1,0,0,13,0,0,1,0,0,0,0,4,3,0,0,0,0
fulta001,0,6,0,0,0,0,20,2,0,0,0,0,0,0,6,5,0,1,0,0
nunev001,1,10,8,5,7,7,86,4,1,5,2,0,0,0,23,17,0,0,1,1
darev001,1,8,1,1,0,0,43,4,0,1,0,0,0,0,10,9,0,0,0,0
almaa001,1,3,0,1,0,0,15,0,0,0,0,0,0,0,4,2,0,1,0,0
loopb001,1,6,0,0,0,0,24,1,0,0,0,0,0,0,6,6,0,0,0,0
miced001,1,6,0,0,0,0,32,3,0,0,0,0,0,0,7,7,0,0,0,0
alfoa001,1,3,2,1,1,1,22,1,0,1,0,1,0,0,6,5,1,0,0,0
