id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
johnr005,0,21,6,2,3,1,130,14,0,5,1,0,0,0,28,26,0,0,0,0
kim-b001,0,6,0,2,0,0,36,4,0,0,0,0,0,0,8,6,0,0,0,0
swing001,0,2,1,0,0,0,11,0,0,1,0,0,0,0,3,2,0,1,0,0
morgm001,0,3,0,1,0,0,20,1,0,0,0,0,0,0,4,3,0,0,0,0
plesd001,0,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0
sprir001,0,2,2,1,1,1,17,1,0,2,0,0,0,0,5,3,0,1,0,1
smitc001,1,21,3,4,3,3,107,7,1,1,1,0,0,0,26,21,0,0,1,0
miced001,1,6,0,0,0,0,22,0,0,0,0,0,0,0,6,6,0,0,0,0
alfoa001,1,6,1,1,0,0,27,2,0,1,0,0,0,0,8,6,0,1,0,0
almaa001,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
loopb001,1,2,0,2,0,0,19,2,0,0,0,0,0,0,4,2,0,0,0,0
