advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,22,1,,,,,0,11,CBBSFFFFFFS,sancj001,1,0,huntb002 strikes out. ,huntb002,0,
,21,1,,,,,1,15,BFBX,sancj001,0,1,larkb001 homers. ,larkb001,0,
,01,1,,,,,2,17,SX,sancj001,1,0,grifk002 grounds out. ,grifk002,0,G
,02,1,,,,,3,20,SFS,sancj001,1,0,yound001 strikes out. ,yound001,0,
,22,1,,,,,4,5,BSBSS,harnp001,1,0,castl001 strikes out. ,castl001,1,
,12,1,,,,,5,10,FFBFX,harnp001,0,1,kotsm001 homers. ,kotsm001,1,
,32,1,,,,,6,16,BBFBFS,harnp001,1,0,rodrh001 strikes out. ,rodrh001,1,
,22,1,wilsp002,,,,7,22,SSBFBX,harnp001,0,0,wilsp002 singles. ,wilsp002,1,
,01,1,,,,lowem001,8,24,FB,harnp001,1,0,wilsp002 caught stealing. ,lowem001,1,
,12,2,,,,,9,24,CCBS,sancj001,1,0,ochoa001 strikes out. ,ochoa001,0,
,12,2,,,,,10,28,SBFC,sancj001,1,0,stync001 strikes out. ,stync001,0,
,30,2,castj004,,,,11,32,BBBB,sancj001,0,0,castj004 walks. ,castj004,0,
,12,2,castj004,,,,12,37,FBFFS,sancj001,1,0,laruj001 strikes out. ,laruj001,0,
,02,2,,,,,13,28,FSFX,harnp001,1,0,,lowem001,1,F
,12,2,,,,,14,33,BFFFX,harnp001,1,0,,lee-d002,1,P
bergd002 to 2B. ,10,2,,bergd002,,,15,35,BX,harnp001,0,0,bergd002 singles. ,bergd002,1,
,30,2,castr002,bergd002,,,16,39,IIBB,harnp001,0,0,castr002 walks. ,castr002,1,
,00,2,castr002,bergd002,,,18,40,X,harnp001,1,0,,clapc001,1,F
,22,3,,,,,20,5,BFBFS,darev001,1,0,harnp001 strikes out. ,harnp001,0,
,01,3,,,,,21,7,CX,darev001,1,0,huntb002 grounds out. ,huntb002,0,G
,01,3,,,,,22,9,CX,darev001,1,0,larkb001 grounds out. ,larkb001,0,G
,02,3,,,,,23,43,FCX,harnp001,1,0,castl001 grounds out. ,castl001,1,G
,11,3,,,,,24,46,FBX,harnp001,1,0,kotsm001 grounds out. ,kotsm001,1,G
,00,3,,,,,25,47,X,harnp001,1,0,,rodrh001,1,P
,12,4,,,,,26,14,CFBFS,darev001,1,0,grifk002 strikes out. ,grifk002,0,
,32,4,,,,,27,20,FBBSBS,darev001,1,0,yound001 strikes out. ,yound001,0,
,11,4,ochoa001,,,,28,23,BFX,darev001,0,0,ochoa001 singles. ,ochoa001,0,
,01,4,ochoa001,,,,29,25,FX,darev001,1,0,,stync001,0,L
,01,4,,,,,30,49,FX,harnp001,1,0,wilsp002 grounds out. ,wilsp002,1,G
,02,4,lowem001,,,,31,52,FSX,harnp001,0,0,lowem001 singles. ,lowem001,1,
lowem001 to 2B. ,31,4,lee-d002,lowem001,,,32,57,BSBBB,harnp001,0,0,lee-d002 walks. ,lee-d002,1,
lee-d002 to 2B. ,00,4,,lee-d002,,,33,58,X,harnp001,2,0,Double Play. ,bergd002,1,
,01,5,,,,,34,27,FX,darev001,1,0,,castj004,0,F
,02,5,laruj001,,,,35,31,FSFX,darev001,0,0,laruj001 singles. ,laruj001,0,
laruj001 to 2B. ,00,5,,laruj001,,,36,32,X,darev001,1,0,Sacrifice bunt by harnp001.,harnp001,0,
,32,5,,laruj001,,,37,40,BBCBCFFX,darev001,1,0,,huntb002,0,P
,12,5,,,,,38,62,BCFC,harnp001,1,0,castr002 strikes out. ,castr002,1,
,11,5,,,,,39,65,BFX,harnp001,1,0,darev001 grounds out. ,darev001,1,G
,22,5,,,,,40,71,FFFBBS,harnp001,1,0,castl001 strikes out. ,castl001,1,
,31,6,larkb001,,,,41,45,BBBCB,darev001,0,0,larkb001 walks. ,larkb001,0,
,00,6,larkb001,,,,42,46,X,darev001,1,0,,grifk002,0,F
,02,6,larkb001,,,,43,50,SCFX,darev001,1,0,,yound001,0,F
larkb001 to 2B. ,22,6,ochoa001,larkb001,,,44,55,BCSBX,darev001,0,0,ochoa001 singles. ,ochoa001,0,
larkb001 scores. ochoa001 scores. stync001 to 3B. ,00,6,,,stync001,,46,1,X,loopb001,0,2,stync001 singles. ,stync001,0,
,00,6,,,stync001,,47,2,X,loopb001,1,0,castj004 grounds out. ,castj004,0,G
,12,6,,,,,48,75,LCBX,harnp001,1,0,,kotsm001,1,P
,10,6,rodrh001,,,,49,77,BX,harnp001,0,0,rodrh001 singles. ,rodrh001,1,
rodrh001 to 2B. ,02,6,,rodrh001,,,50,80,FFS,harnp001,1,0,wilsp002 strikes out. ,wilsp002,1,
,01,6,,rodrh001,,,51,82,FX,harnp001,1,0,,lowem001,1,F
,00,7,laruj001,,,,52,3,H,loopb001,0,0,laruj001 hit by pitch. ,laruj001,0,
,00,7,,,,,53,4,X,loopb001,2,0,Double Play. ,harnp001,0,G
,30,7,huntb002,,,,54,8,BBBB,loopb001,0,0,huntb002 walks. ,huntb002,0,
,10,7,,huntb002,,larkb001,55,10,BC,loopb001,0,0,huntb002 steals 2B. ,larkb001,0,
,21,7,,huntb002,,,56,14,BCBX,loopb001,1,0,larkb001 grounds out. ,larkb001,0,G
