id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
witaj001,0,9,2,1,1,1,46,4,1,1,0,0,0,1,13,10,0,1,0,0
almac001,0,6,2,1,0,0,26,1,0,2,0,0,0,0,9,8,0,0,0,0
maurd001,0,3,1,1,1,1,20,2,0,0,1,0,0,0,5,4,0,0,0,0
davet001,0,5,3,0,0,0,22,0,0,3,0,0,0,0,7,7,0,0,0,0
walkk001,0,1,0,0,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0
hofft001,0,3,0,0,0,0,12,0,0,0,0,0,0,0,3,3,0,0,0,0
gagne001,1,10,5,5,2,2,92,1,1,4,0,0,0,0,18,13,0,0,0,0
prokl001,1,8,1,1,0,0,31,3,0,1,0,0,0,0,10,9,0,0,0,0
osuna002,1,2,1,1,1,1,19,0,0,0,1,0,0,0,4,3,0,0,0,0
masao001,1,1,0,1,0,0,11,1,0,0,0,0,0,0,2,1,0,0,0,0
reyea001,1,6,0,0,0,0,29,4,0,0,0,0,0,0,7,7,0,0,0,0
