advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,11,1,,,,,0,3,CBX,dreid001,1,0,,womat001,0,F
,22,1,,,,,1,10,CBSFBFX,dreid001,1,0,counc001 grounds out. ,counc001,0,G
,02,1,,,,,2,13,CFS,dreid001,1,0,gonzl001 strikes out. ,gonzl001,0,
,32,1,gilbs001,,,,3,7,BBCBCFB,andeb002,0,0,gilbs001 walks. ,gilbs001,1,
gilbs001 to 2B. ,21,1,grudm001,gilbs001,,,4,11,BBCX,andeb002,0,0,grudm001 singles. ,grudm001,1,
gilbs001 to 3B. ,01,1,,,gilbs001,,5,13,CX,andeb002,2,0,Double Play. ,grees001,1,
gilbs001 scores. ,22,1,shefg001,,,,6,18,BCFBX,andeb002,0,1,shefg001 singles. ,shefg001,1,
,12,1,shefg001,,,,7,22,CCBX,andeb002,1,0,,karre001,1,F
,12,2,,,,,8,18,FBSFS,dreid001,1,0,willm003 strikes out. ,willm003,0,
,32,2,,,,,9,27,FBFFBFFBX,dreid001,1,0,finls001 grounds out. ,finls001,0,G
,01,2,,,,,10,29,CX,dreid001,1,0,lee-t002 grounds out. ,lee-t002,0,G
,12,2,,,,,11,27,BSCFC,andeb002,1,0,elstk001 strikes out. ,elstk001,1,
,21,2,,,,,12,31,BBCX,andeb002,1,0,kreuc001 grounds out. ,kreuc001,1,G
,32,2,,,,,13,37,CBBFBC,andeb002,1,0,vizcj001 strikes out. ,vizcj001,1,
,00,3,,wardt001,,,14,30,X,dreid001,0,0,wardt001 doubles. ,wardt001,0,
wardt001 to 3B. ,10,3,,,wardt001,stink001,15,32,BB,dreid001,0,0,Wild Pitch. ,stink001,0,
,30,3,stink001,,wardt001,,16,36,BBBB,dreid001,0,0,stink001 walks. ,stink001,0,
wardt001 scores. stink001 to 2B. ,00,3,,stink001,,,17,37,X,dreid001,1,1,Sacrifice bunt by andeb002.,andeb002,0,
stink001 to 3B. ,10,3,womat001,,stink001,,18,39,BX,dreid001,0,0,womat001 singles. ,womat001,0,
stink001 scores. counc001 to 2B. womat001 out. ,00,3,,counc001,,,19,40,X,dreid001,1,1,counc001 reaches on fielder's choice. ,counc001,0,
,00,3,,counc001,,,20,41,X,dreid001,1,0,,gonzl001,0,F
,12,3,,,,,21,41,CSBX,andeb002,1,0,dreid001 grounds out. ,dreid001,1,G
,22,3,,,,,22,46,BCFBX,andeb002,1,0,,gilbs001,1,
,01,3,grudm001,,,,23,48,CX,andeb002,0,0,grudm001 singles. ,grudm001,1,
grudm001 to 3B. ,32,3,grees001,,grudm001,,24,54,CBBBFX,andeb002,0,0,grees001 singles. ,grees001,1,
,22,3,grees001,,grudm001,,25,59,CBBFC,andeb002,1,0,shefg001 strikes out. ,shefg001,1,
,20,4,willm003,,,,26,44,BBX,dreid001,0,0,willm003 reaches on error. ,willm003,0,G
,32,4,,willm003,,,27,53,SBFFBFFBS,dreid001,1,0,finls001 strikes out. willm003 steals 2B. ,finls001,0,
willm003 scores. ,00,4,,lee-t002,,,28,54,X,dreid001,0,1,lee-t002 doubles. ,lee-t002,0,
lee-t002 to 3B. ,12,4,,,lee-t002,,29,59,BCCFX,dreid001,1,0,wardt001 grounds out. ,wardt001,0,G
