id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
limaj001,0,12,6,1,7,4,79,2,3,3,0,0,1,0,22,20,0,0,1,0
maddm002,0,6,1,0,0,0,24,1,0,1,0,0,0,0,7,7,0,0,0,0
henrd002,0,3,2,0,0,0,21,0,0,2,0,0,0,0,5,5,0,0,0,0
perey001,0,2,1,0,0,0,9,1,0,1,0,0,0,0,3,2,0,1,0,0
powej001,0,0,0,2,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0
wagnb001,0,4,0,0,0,0,15,2,0,0,0,0,0,0,4,4,0,0,0,0
cabrj001,0,3,2,0,1,1,22,2,0,2,0,0,0,0,5,5,0,0,0,0
gagne001,1,11,5,3,4,4,99,2,2,2,1,0,0,1,20,15,0,1,0,0
herso001,1,9,5,1,3,3,67,2,0,5,0,0,0,2,17,14,0,0,0,0
osuna002,1,4,1,1,0,0,25,2,0,1,0,0,0,0,6,5,0,0,0,0
shawj001,1,3,3,1,5,5,25,1,0,3,0,0,0,1,8,6,0,0,0,0
milla001,1,3,3,2,2,2,35,2,1,2,0,0,0,0,8,6,0,0,0,0
