id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
sancj001,0,4,8,1,8,8,63,1,3,4,1,0,0,0,13,12,0,0,0,0
boner001,0,11,5,2,2,1,85,5,1,3,1,0,0,0,19,17,0,0,0,1
darev001,0,3,1,3,2,2,38,2,0,1,0,0,1,0,7,4,0,0,0,0
miced001,0,6,1,1,0,0,35,2,0,1,0,0,0,0,8,7,0,0,0,0
alfoa001,0,0,2,1,1,1,14,0,0,2,0,0,0,0,3,2,0,0,0,0
dreid001,1,15,6,2,9,2,99,3,2,3,1,0,1,1,26,23,0,0,0,0
hergm001,1,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0
fettm001,1,3,5,0,2,2,19,1,0,4,1,0,0,0,7,7,0,0,0,0
herso001,1,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0
shawj001,1,3,1,0,1,1,21,1,1,0,0,0,0,0,5,5,0,0,0,0
