id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
estes001,0,18,8,2,6,4,117,6,1,6,0,1,1,1,28,24,0,0,1,0
henrd002,0,3,1,0,1,0,17,1,0,1,0,0,0,0,4,2,0,1,1,0
embra001,0,3,0,0,0,0,19,0,0,0,0,0,0,0,4,4,0,0,0,0
fulta001,0,3,1,1,1,1,24,1,0,1,0,0,0,0,5,4,0,0,0,0
snydj001,1,11,8,2,5,5,71,0,1,6,1,0,0,1,22,17,0,2,0,0
delov001,1,1,1,0,0,0,5,0,0,1,0,0,0,0,1,1,0,0,0,0
davik001,1,6,4,1,2,2,35,1,1,3,0,0,0,1,12,10,0,0,0,0
scanb001,1,2,0,0,0,0,15,0,0,0,0,0,0,1,3,2,0,0,0,0
kingr001,1,2,2,2,4,2,19,0,0,1,1,0,0,0,6,4,0,0,0,1
weatd001,1,2,1,2,2,1,17,0,0,1,0,0,0,0,6,4,0,0,0,1
leskc001,1,3,1,1,0,0,20,0,0,1,0,0,0,0,5,3,0,0,1,0
