id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
bellr003,0,18,4,0,3,3,76,6,3,1,0,0,0,0,22,22,0,0,0,0
reyed001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
riedj001,0,0,2,1,2,2,14,0,0,1,1,0,0,0,3,2,0,0,0,0
sulls001,0,3,0,1,2,2,25,1,0,0,0,0,1,1,5,3,0,0,0,0
merch002,0,0,0,1,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0
gravd001,0,2,2,1,2,2,14,0,1,1,0,0,0,0,5,4,0,0,0,0
rigdp001,1,18,7,0,3,3,95,7,2,5,0,0,0,0,25,25,0,0,0,0
buddm001,1,2,2,0,1,1,11,1,0,2,0,0,0,0,4,3,0,1,0,0
delov001,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0
weatd001,1,3,1,0,0,0,13,0,0,1,0,0,0,0,4,4,0,0,0,0
leskc001,1,3,1,1,2,2,20,0,1,0,0,0,0,0,5,4,0,0,0,0
