id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
arror001,0,15,7,3,6,6,114,3,0,3,3,1,0,0,26,22,0,0,1,1
belis001,0,2,1,0,0,0,12,1,0,1,0,0,0,0,3,3,0,0,0,0
bohab001,0,1,0,1,0,0,10,1,0,0,0,0,0,0,2,1,0,0,0,0
dejem001,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0
whitg001,0,3,1,0,0,0,14,1,0,1,0,0,0,0,3,3,0,0,0,0
myerm001,0,3,0,0,0,0,15,2,0,0,0,0,0,0,3,3,0,0,0,0
berej002,1,11,3,6,4,3,115,3,0,3,0,0,0,0,21,14,0,1,0,0
woods001,1,7,6,1,4,1,58,1,0,3,3,0,1,0,15,14,0,0,0,1
leskc001,1,6,3,1,0,0,26,1,0,2,1,0,0,0,8,7,0,0,0,0
delov001,1,2,0,1,0,0,14,0,0,0,0,0,0,0,3,2,0,0,0,0
weatd001,1,1,0,1,0,0,12,0,0,0,0,0,0,0,2,1,0,0,0,0
