id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
reyns001,0,18,5,3,5,5,98,5,2,2,1,0,0,1,27,23,0,0,0,0
maddm002,0,5,2,2,0,0,44,3,0,2,0,0,0,0,10,8,0,0,0,0
henrd002,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
perey001,0,3,0,0,0,0,12,0,0,0,0,0,0,0,3,3,0,0,0,0
slusj001,0,4,0,3,0,0,30,2,0,0,0,0,1,0,7,4,0,0,0,1
wagnb001,0,5,0,1,0,0,34,2,0,0,0,0,0,0,6,5,0,0,0,0
cabrj001,0,6,2,1,0,0,37,1,0,1,1,0,0,1,10,7,0,1,0,1
holtc001,0,4,2,0,1,1,31,2,0,2,0,0,0,0,7,6,0,0,1,0
berej002,1,18,8,1,4,4,93,5,2,4,2,0,0,0,26,25,0,0,0,0
weatd001,1,5,3,2,1,1,33,0,0,3,0,0,0,0,8,6,0,0,0,1
delov001,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
wickb001,1,6,1,0,0,0,26,0,0,0,1,0,0,0,7,7,0,0,0,0
ramih001,1,6,1,0,0,0,32,2,0,1,0,0,0,0,7,7,0,0,0,0
acevj001,1,6,1,1,0,0,29,3,0,1,0,0,0,0,8,7,0,0,0,0
estrh001,1,6,0,2,0,0,33,2,0,0,0,0,0,0,7,5,0,0,0,1
