id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
haynj001,PIT200005120,23,4,5,1,1,132,2,1,3,0,0,0,0,30,25,0,0,0,0,PIT,0,1,1
delov001,PIT200005120,4,0,0,0,0,14,1,0,0,0,0,0,0,4,4,0,0,0,0,PIT,0,1,0
estrh001,PIT200005130,9,7,3,4,4,69,0,2,2,3,0,0,1,19,15,0,0,0,0,PIT,0,1,1
brusj001,PIT200005130,1,3,0,4,4,12,0,1,0,2,0,0,1,5,4,0,0,0,0,PIT,0,1,0
acevj001,PIT200005130,11,4,0,2,2,46,2,1,1,2,0,0,0,14,14,0,0,0,0,PIT,0,1,0
wickb001,PIT200005130,3,2,0,1,1,13,1,0,2,0,0,0,0,5,4,0,0,1,0,PIT,0,1,0
damij001,PIT200005140,21,6,2,2,1,95,5,1,3,2,0,0,1,28,25,0,0,0,0,PIT,0,1,1
delov001,PIT200005140,2,1,0,1,1,14,1,1,0,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
woods001,PIT200005140,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,PIT,0,1,0
damij001,PIT200007250,27,5,1,1,1,117,3,1,3,1,0,0,1,34,32,0,0,0,0,PIT,0,1,1
leskc001,PIT200007250,3,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
wickb001,PIT200007250,3,1,0,0,0,19,1,0,1,0,0,0,0,4,4,0,0,0,0,PIT,0,1,0
haynj001,PIT200007260,17,9,2,5,3,95,4,1,7,1,0,1,0,27,25,0,0,0,0,PIT,0,1,1
kingr001,PIT200007260,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,PIT,0,1,0
acevj001,PIT200007260,3,1,0,0,0,7,0,0,1,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
weatd001,PIT200007260,3,0,0,0,0,15,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
snydj001,PIT200007270,21,7,1,3,3,115,6,0,6,0,1,0,0,27,25,0,0,1,0,PIT,0,1,1
leskc001,PIT200007270,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
wickb001,PIT200007270,3,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
rigdp001,LAN200008040,21,5,3,1,1,120,5,1,3,1,0,0,0,28,24,0,1,0,1,LAN,0,1,1
acevj001,LAN200008040,3,2,2,1,1,26,0,0,2,0,0,0,0,7,5,0,0,0,2,LAN,0,1,0
damij001,LAN200008050,24,5,1,2,2,111,8,2,3,0,0,0,0,28,27,0,0,0,0,LAN,0,1,1
acevj001,LAN200008050,3,1,2,0,0,22,0,0,0,1,0,0,0,5,3,0,0,0,1,LAN,0,1,0
leskc001,LAN200008050,3,1,0,0,0,19,3,0,1,0,0,0,0,4,4,0,0,0,0,LAN,0,1,0
haynj001,LAN200008060,18,8,1,4,4,105,6,0,8,0,0,0,0,26,25,0,0,0,0,LAN,0,1,1
kingr001,LAN200008060,3,1,0,0,0,16,0,0,1,0,0,0,0,4,4,0,0,0,0,LAN,0,1,0
delov001,LAN200008060,4,3,0,2,2,35,3,0,2,1,0,0,0,8,8,0,0,0,0,LAN,0,1,0
