id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
hernl003,0,19,7,4,5,4,125,7,0,7,0,0,0,0,29,24,0,0,1,0
fulta001,0,0,1,1,2,2,7,0,0,0,1,0,0,0,2,1,0,0,0,0
webeb001,0,0,3,1,3,3,11,0,0,0,1,2,0,0,4,3,0,0,0,0
embra001,0,3,0,1,0,0,24,0,0,0,0,0,0,0,4,3,0,0,0,0
johnj006,0,5,0,0,0,0,33,3,0,0,0,0,0,0,4,4,0,0,0,0
nen-r001,0,2,0,1,1,1,14,0,0,0,0,0,0,0,3,0,0,1,1,0
haynj001,1,15,9,4,5,4,101,2,1,8,0,0,0,0,27,22,0,0,1,0
estrh001,1,3,1,2,2,1,40,2,0,0,1,0,1,0,7,5,0,0,0,0
acevj001,1,3,0,1,0,0,14,0,0,0,0,0,0,0,3,2,0,0,0,0
weatd001,1,3,3,1,3,3,20,0,0,2,1,0,0,0,7,6,0,0,0,0
wickb001,1,6,2,1,0,0,34,2,0,2,0,0,0,0,9,8,0,0,0,0
