id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
quevr001,0,6,4,5,6,4,66,3,1,1,2,0,0,0,16,9,0,0,2,0
arnoj001,0,9,1,2,1,1,39,0,0,1,0,0,1,0,11,9,0,0,0,0
ohmaw001,0,3,1,1,0,0,17,0,0,1,0,0,0,0,4,3,0,0,0,0
worrt002,0,4,1,2,0,0,29,0,0,1,0,0,0,0,7,4,0,1,0,0
heref001,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0
farnk001,0,2,2,2,2,1,34,1,0,2,0,0,0,0,7,5,0,0,0,0
haynj001,1,17,3,6,5,5,112,4,0,2,1,0,0,1,26,19,0,0,0,0
acevj001,1,4,2,0,2,2,28,2,2,0,0,0,0,0,7,7,0,0,0,0
weatd001,1,2,2,1,1,1,14,0,0,2,0,0,0,0,5,3,0,1,0,0
kingr001,1,4,0,0,0,0,15,2,0,0,0,0,0,0,4,4,0,0,0,0
