advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,11,1,,,,,0,3,BCX,wrigj001,1,0,,vinaf001,0,G
,00,1,,,,,1,4,X,wrigj001,1,0,drewj001 grounds out. ,drewj001,0,G
,32,1,edmoj001,,,,2,13,FBCFBBFFB,wrigj001,0,0,edmoj001 walks. ,edmoj001,0,
edmoj001 to 2B. ,00,1,clarw001,edmoj001,,,3,14,X,wrigj001,0,0,clarw001 singles. ,clarw001,0,
edmoj001 to 3B. clarw001 to 2B. ,31,1,lankr001,clarw001,edmoj001,,4,19,BBSBB,wrigj001,0,0,lankr001 walks. ,lankr001,0,
,02,1,lankr001,clarw001,edmoj001,,5,22,SCX,wrigj001,1,0,,rente001,0,F
,00,1,,,,,6,1,X,hentp001,1,0,bellr002 grounds out. ,bellr002,1,G
,22,1,,,,,7,6,BCCBX,hentp001,1,0,grism001 grounds out. ,grism001,1,G
,02,1,,,,,8,10,CFFS,hentp001,1,0,jenkg001 strikes out. ,jenkg001,1,
,12,2,,,,,9,26,CCBS,wrigj001,1,0,mathm001 strikes out. ,mathm001,0,
,32,2,,,,,10,32,BBCBFX,wrigj001,1,0,polap001 grounds out. ,polap001,0,G
,10,2,,,,,11,34,BX,wrigj001,1,0,hentp001 grounds out. ,hentp001,0,G
,22,2,sexsr001,,,,12,16,CCBBFX,hentp001,0,0,sexsr001 reaches on error. ,sexsr001,1,
sexsr001 scores. ,01,2,,,burnj001,,13,18,CX,hentp001,0,1,burnj001 triples. ,burnj001,1,
,31,2,casar001,,burnj001,,14,23,BFBBB,hentp001,0,0,casar001 walks. ,casar001,1,
burnj001 scores. casar001 out. ,12,2,houst001,,,,15,27,CBFX,hentp001,1,1,houst001 reaches on fielder's choice. ,houst001,1,
,10,2,houst001,,,,16,29,BX,hentp001,1,0,,lopel002,1,F
,11,2,houst001,,,,17,32,BSX,hentp001,1,0,wrigj001 grounds out. ,wrigj001,1,G
vinaf001 out. ,22,3,,,,,18,39,BSCBX,wrigj001,1,0,vinaf001 doubles. ,vinaf001,0,
,10,3,drewj001,,,,19,41,BX,wrigj001,0,0,drewj001 singles. ,drewj001,0,
drewj001 to 2B. ,10,3,,drewj001,,edmoj001,20,43,B1,wrigj001,0,0,Pickoff error. ,edmoj001,0,
drewj001 to 3B. ,12,3,,,drewj001,,21,48,B1SFX,wrigj001,1,0,edmoj001 grounds out. ,edmoj001,0,G
drewj001 scores. ,32,3,clarw001,,,,22,55,BBBCCFX,wrigj001,0,1,clarw001 singles. ,clarw001,0,
clarw001 to 2B. ,22,3,lankr001,clarw001,,,23,60,SBFBX,wrigj001,0,0,lankr001 singles. ,lankr001,0,
,32,3,lankr001,clarw001,,,24,67,BFBFFBX,wrigj001,1,0,,rente001,0,F
,11,3,bellr002,,,,25,35,CBX,hentp001,0,0,bellr002 singles. ,bellr002,1,
