id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
levia001,0,5,5,5,5,5,51,0,0,2,3,0,0,0,15,9,0,0,1,0
merck001,0,6,0,3,0,0,32,0,0,0,0,0,0,0,9,5,0,1,0,1
holtm001,0,5,3,1,3,3,29,1,1,2,0,0,0,0,8,7,0,0,0,0
webeb001,0,5,1,0,1,0,22,1,0,1,0,0,0,0,7,6,0,0,1,0
hases001,0,3,1,0,0,0,14,1,0,1,0,0,0,0,4,4,0,0,0,0
hereg001,1,12,8,3,5,5,81,4,1,4,3,0,0,0,24,21,0,0,0,0
joned001,1,4,2,2,1,1,37,1,0,1,1,0,0,0,8,5,0,0,1,1
matht002,1,1,1,0,0,0,9,1,0,0,1,0,0,0,2,2,0,0,0,0
mecij001,1,6,2,1,1,1,51,2,0,2,0,0,2,0,9,8,0,0,0,0
magnm001,1,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0
tam-j001,1,1,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0
isrij001,1,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0
