id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
olivd001,0,2,5,1,6,6,29,0,0,5,0,0,0,0,8,7,0,0,0,0
sikob001,0,10,4,4,4,4,72,2,2,1,1,0,0,0,18,14,0,0,0,0
perim001,0,1,3,1,4,4,32,1,0,3,0,0,1,0,5,4,0,0,0,0
cordf002,0,5,3,2,1,1,38,2,1,0,2,0,0,0,10,8,0,0,0,0
johnj008,0,2,5,2,7,7,37,2,0,3,2,0,0,0,9,7,0,0,0,0
david002,0,1,2,0,1,1,12,1,1,1,0,0,0,0,3,3,0,0,0,0
zimmj001,0,3,2,0,0,0,28,2,0,2,0,0,0,0,5,5,0,0,0,0
zitob001,1,18,5,1,1,1,100,7,0,5,0,0,0,0,24,23,0,0,0,0
servs001,1,6,2,0,0,0,34,2,0,2,0,0,0,0,8,8,0,0,0,0
belit001,1,3,2,1,1,1,16,1,0,2,0,0,0,0,6,5,0,0,0,0
