id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
rogek001,0,13,5,5,3,3,93,4,1,4,0,0,0,0,22,17,0,0,0,0
cordf002,0,2,1,1,2,2,15,0,0,1,0,0,0,0,4,3,0,0,0,0
johnj008,0,1,1,1,1,0,12,0,0,1,0,0,1,0,3,2,0,0,0,1
perim001,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
sikob001,0,2,0,0,0,0,9,1,0,0,0,0,0,0,2,2,0,0,0,0
venam002,0,3,1,0,1,0,17,0,0,0,1,0,0,0,5,5,0,0,0,0
crabt001,0,3,0,0,0,0,16,2,0,0,0,0,0,0,3,3,0,0,0,0
olivo001,1,15,6,5,3,3,103,4,0,6,0,0,0,0,28,22,0,0,1,0
mecij001,1,6,2,0,0,0,22,1,0,2,0,0,0,0,7,7,0,0,0,0
tam-j001,1,0,3,0,2,2,7,0,0,2,1,0,0,0,3,3,0,0,0,0
joned001,1,3,1,0,0,0,18,0,0,1,0,0,0,0,4,4,0,0,0,0
isrij001,1,3,0,1,0,0,14,2,0,0,0,0,0,0,4,3,0,0,0,0
