id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
andeb002,0,20,7,2,2,2,99,3,2,3,2,0,0,0,28,26,0,0,0,0
padiv001,0,2,2,1,3,3,18,1,0,2,0,0,0,0,5,4,0,0,0,0
plesd001,0,0,1,0,1,1,6,0,1,0,0,0,0,0,1,1,0,0,0,0
kim-b001,0,3,2,0,1,1,26,0,1,1,0,0,0,1,5,4,0,0,0,0
swing001,0,2,1,2,1,1,22,0,0,1,0,0,0,0,4,2,0,0,0,0
appik001,1,21,5,2,5,5,110,4,0,2,2,1,0,0,28,26,0,0,0,0
joned001,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0
magnm001,1,0,3,1,2,2,15,0,0,3,0,0,0,0,4,3,0,0,0,1
tam-j001,1,5,0,0,0,0,22,1,0,0,0,0,0,0,5,4,0,0,1,0
isrij001,1,3,1,0,0,0,11,1,0,1,0,0,0,0,3,3,0,0,0,0
