id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
rappp001,0,6,5,3,5,5,65,1,0,5,0,0,0,0,14,11,0,0,0,0
mcelc001,0,9,2,1,2,1,55,4,0,1,1,0,1,0,13,12,0,0,0,0
milla001,0,5,2,3,4,4,39,0,1,0,1,0,0,0,9,6,0,0,0,0
groob001,0,5,3,1,1,1,22,0,0,1,2,0,0,0,7,6,0,0,0,0
timlm001,0,4,2,3,1,1,30,0,0,2,0,0,0,0,8,5,0,0,0,1
muldm001,1,7,7,2,6,6,56,2,1,4,2,0,0,0,16,14,0,0,0,0
vizcl001,1,0,1,1,2,2,12,0,0,1,0,0,0,0,2,1,0,0,0,0
servs001,1,11,5,2,4,4,55,3,1,2,2,0,0,0,18,16,0,0,0,0
matht002,1,3,0,0,0,0,11,2,0,0,0,0,0,0,3,3,0,0,0,0
tam-j001,1,9,3,0,0,0,37,1,0,2,1,0,0,0,11,11,0,0,0,0
