id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
joneb003,0,0,1,0,2,2,8,0,0,1,0,0,0,1,2,1,0,0,0,0
mahop001,0,12,6,4,5,2,80,2,0,3,3,0,0,0,23,19,0,0,0,0
wendt001,0,6,3,0,2,2,44,3,2,1,0,0,0,0,9,9,0,0,0,0
cookd001,0,6,1,0,0,0,37,0,0,1,0,0,0,0,8,8,0,0,0,0
benia001,0,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0
bensk001,1,8,5,0,6,3,55,1,2,1,2,0,0,1,15,14,0,0,0,0
petec001,1,3,3,3,3,3,48,1,0,2,1,0,1,0,9,6,0,0,0,1
wilkm001,1,7,4,1,2,2,41,0,0,3,1,0,0,0,12,10,0,0,1,1
saues001,1,6,2,1,1,1,35,0,0,0,2,0,0,0,8,7,0,0,0,0
chrij002,1,3,1,0,0,0,14,3,0,0,1,0,0,0,4,4,0,0,0,0
