id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
liebj001,0,15,9,0,8,7,81,3,2,4,3,0,0,1,26,25,0,0,0,0
farnk001,0,6,0,0,0,0,25,3,0,0,0,0,0,0,6,6,0,0,0,0
worrt002,0,1,2,1,0,0,20,1,0,2,0,0,0,0,4,3,0,0,0,0
heref001,0,4,3,0,1,1,19,1,0,3,0,0,0,0,6,6,0,0,0,0
arnoj001,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
bensk001,1,15,7,2,5,4,106,9,0,5,2,0,0,0,25,22,0,0,1,0
wilkm001,1,0,0,3,2,2,14,0,0,0,0,0,0,0,3,0,0,0,0,0
manzj001,1,2,0,1,0,0,15,1,0,0,0,0,1,0,3,2,0,0,0,0
wallj001,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
loisr001,1,4,1,1,0,0,27,1,0,1,0,0,0,0,6,5,0,0,0,0
saues001,1,3,3,2,3,3,27,1,0,1,2,0,0,0,8,6,0,0,0,1
willm005,1,3,1,1,0,0,22,0,0,1,0,0,0,0,5,4,0,0,0,1
