id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
estrh001,0,9,7,3,4,4,69,0,2,2,3,0,0,1,19,15,0,0,0,0
brusj001,0,1,3,0,4,4,12,0,1,0,2,0,0,1,5,4,0,0,0,0
acevj001,0,11,4,0,2,2,46,2,1,1,2,0,0,0,14,14,0,0,0,0
wickb001,0,3,2,0,1,1,13,1,0,2,0,0,0,0,5,4,0,0,1,0
oconb001,1,6,7,2,6,6,52,0,1,4,2,0,0,0,14,12,0,0,0,0
silvj001,1,9,1,1,0,0,44,3,0,1,0,0,0,0,11,10,0,0,0,1
garcm002,1,1,1,2,2,2,20,0,1,0,0,0,0,0,4,2,0,0,0,0
saues001,1,5,1,0,0,0,18,0,0,1,0,0,0,0,5,4,0,0,1,0
chrij002,1,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0
willm005,1,3,0,1,0,0,17,2,0,0,0,0,0,0,4,3,0,0,0,0
