id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
meadb001,0,16,11,3,8,8,102,1,2,5,4,0,0,1,31,27,0,0,0,2
whitm002,0,5,0,1,0,0,22,0,0,0,0,0,0,0,6,5,0,0,0,0
walkk001,0,1,2,0,0,0,12,0,0,2,0,0,0,0,3,3,0,0,0,0
walld002,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0
hofft001,0,3,0,0,0,0,6,1,0,0,0,0,0,0,3,3,0,0,0,0
bensk001,1,18,6,4,3,3,120,5,0,4,1,1,2,0,27,23,0,0,0,1
chrij002,1,1,3,1,4,4,13,0,0,3,0,0,0,0,5,4,0,0,0,0
manzj001,1,2,1,0,1,1,11,1,1,0,0,0,0,0,3,3,0,0,0,0
saues001,1,4,1,0,0,0,18,2,0,1,0,0,0,0,4,4,0,0,0,0
wilkm001,1,2,3,0,1,1,13,0,1,2,0,0,0,0,5,5,0,0,0,0
