id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
valdi001,0,12,4,3,2,2,79,8,1,1,2,0,0,0,19,16,0,0,0,0
osuna002,0,6,3,3,1,1,42,2,1,2,0,0,0,0,12,7,0,2,0,0
hergm001,0,3,1,0,0,0,17,0,0,1,0,0,0,0,4,4,0,0,0,0
adamt001,0,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0
shawj001,0,3,0,0,0,0,20,1,0,0,0,0,0,0,3,3,0,0,0,0
arrob001,1,18,4,2,2,2,98,5,1,3,0,0,0,0,24,22,0,0,0,0
petec001,1,1,0,3,0,0,20,0,0,0,0,0,0,0,4,0,0,1,0,0
manzj001,1,2,0,0,0,0,10,2,0,0,0,0,0,0,2,2,0,0,0,0
wilkm001,1,1,1,1,2,2,7,0,0,1,0,0,0,0,3,2,0,0,0,0
willm005,1,5,2,0,1,1,26,1,0,0,1,1,0,1,8,7,0,0,0,0
