id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
sancj001,0,22,5,2,2,2,97,6,0,2,3,0,0,0,28,26,0,0,0,1
loopb001,0,1,1,0,0,0,9,0,0,1,0,0,0,0,2,2,0,0,0,0
almaa001,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
alfoa001,0,6,4,2,1,1,36,1,0,3,1,0,0,0,11,9,0,0,0,2
mahar001,0,2,1,1,0,0,15,0,0,1,0,0,0,0,3,2,0,0,0,0
stroj001,0,1,1,0,0,0,7,1,0,1,0,0,0,0,2,2,0,0,0,0
ritct001,1,18,7,1,3,3,107,4,1,3,2,1,0,0,25,23,0,1,0,0
wilkm001,1,2,1,0,0,0,6,1,0,1,0,0,0,0,3,3,0,0,0,0
chrij002,1,4,0,0,0,0,18,1,0,0,0,0,1,0,4,4,0,0,0,0
willm005,1,3,0,0,0,0,19,1,0,0,0,0,0,0,3,3,0,0,0,0
loisr001,1,6,2,1,1,1,22,0,0,2,0,0,0,1,9,7,0,0,0,0
