id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
witaj001,0,15,5,2,3,2,80,3,0,4,1,0,0,1,23,20,0,0,0,0
reicd001,0,6,2,1,0,0,25,0,0,2,0,0,0,0,9,8,0,0,0,0
bottr001,0,3,1,0,0,0,30,2,0,1,0,0,1,0,5,5,0,0,0,0
damij002,0,3,0,1,0,0,16,1,0,0,0,0,0,0,4,3,0,0,0,0
schmj001,1,16,7,4,7,7,109,6,0,5,1,1,0,0,26,22,0,0,0,0
saues001,1,0,2,0,2,2,5,0,0,2,0,0,0,0,2,2,0,0,0,0
loisr001,1,2,2,0,2,2,10,0,2,0,0,0,0,0,4,3,0,0,1,0
manzj001,1,6,2,2,0,0,38,0,0,1,1,0,0,0,10,8,0,0,0,0
wallj001,1,1,5,2,5,5,40,0,1,4,0,0,0,1,9,6,0,0,0,0
silvj001,1,2,0,0,0,0,8,1,0,0,0,0,0,0,2,2,0,0,0,0
