advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,11,1,pierj002,,,,0,3,BCX,silvj001,0,0,pierj002 singles. ,pierj002,0,
pierj002 to 2B. ,01,1,peren001,pierj002,,,1,5,SX,silvj001,0,0,peren001 singles. ,peren001,0,
,12,1,peren001,pierj002,,,2,10,CBFFX,silvj001,1,0,,heltt001,0,
pierj002 to 3B. peren001 to 2B. ,22,1,,peren001,pierj002,hammj001,3,15,CFBBF,silvj001,0,0,Balk. ,hammj001,0,
pierj002 scores. peren001 scores. hammj001 to 2B. ,22,1,,hammj001,,,4,21,CFBBFX,silvj001,0,2,hammj001 reaches on error. ,hammj001,0,
hammj001 scores. ,12,1,,,,,5,25,FBCX,silvj001,0,2,walkt002 homers. ,walkt002,0,
,32,1,cirij001,,,,6,32,BBCBFFX,silvj001,0,0,cirij001 singles. ,cirij001,0,
,01,1,cirij001,,,,7,34,FX,silvj001,1,0,,hollt001,0,F
,12,1,cirij001,,,,8,39,FCBFS,silvj001,1,0,maynb001 strikes out. ,maynb001,0,
,21,1,,,,,9,4,CBBX,astap001,1,0,browa001 grounds out. ,browa001,1,G
,00,1,,,,,10,5,X,astap001,0,1,kendj001 homers. ,kendj001,1,
,22,1,,,,,11,11,BBCCFS,astap001,1,0,gileb002 strikes out. ,gileb002,1,
,11,1,younk001,,,,12,14,CBX,astap001,0,0,younk001 singles. ,younk001,1,
,12,1,younk001,,,,13,18,CFBX,astap001,1,0,,vandj001,1,F
,00,2,,,,,14,40,X,silvj001,1,0,astap001 grounds out. ,astap001,0,G
,12,2,pierj002,,,,15,45,CFBFX,silvj001,0,0,pierj002 singles. ,pierj002,0,
pierj002 to 2B. ,11,2,,pierj002,,,16,48,BSX,silvj001,1,0,peren001 grounds out. ,peren001,0,G
pierj002 scores. ,21,2,heltt001,,,,17,52,FBBX,silvj001,0,1,heltt001 singles. ,heltt001,0,
,02,2,heltt001,,,,18,55,FSC,silvj001,1,0,hammj001 strikes out. ,hammj001,0,
,11,2,,,,,19,21,BFX,astap001,1,0,,ramia001,1,F
,10,2,,,,,20,23,BX,astap001,1,0,,morrw001,1,F
,32,2,,,,,21,30,FBBFBFX,astap001,1,0,,wilse001,1,F
,00,3,,,,,22,56,X,silvj001,1,0,,walkt002,0,F
,11,3,,,,,23,59,CBX,silvj001,1,0,cirij001 grounds out. ,cirij001,0,G
,11,3,hollt001,,,,24,62,BFX,silvj001,0,0,hollt001 singles. ,hollt001,0,
,01,3,hollt001,,,,25,64,SX,silvj001,1,0,,maynb001,0,F
