id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
loper001,0,3,6,0,4,4,33,1,1,4,1,0,0,0,9,9,0,0,0,0
palav001,0,6,2,0,1,1,31,1,1,0,1,0,0,0,7,6,0,0,1,0
walkk001,0,6,1,1,1,1,30,1,1,0,0,0,0,0,8,7,0,0,0,0
almac001,0,3,1,0,0,0,18,1,0,1,0,0,0,0,4,4,0,0,0,0
walld002,0,3,3,1,2,2,25,0,0,3,0,0,0,0,7,6,0,0,0,0
myerr002,0,0,2,0,1,1,5,0,0,2,0,0,1,0,2,2,0,0,0,0
whism001,0,4,1,1,2,2,24,1,1,0,0,0,0,0,6,4,0,0,1,0
bellr003,1,6,5,1,5,5,69,1,1,2,2,0,2,0,12,11,0,0,0,0
aybam001,1,10,4,0,3,3,42,0,1,2,0,1,0,0,13,13,0,0,0,0
sulls001,1,2,1,0,0,0,7,0,0,1,0,0,0,0,3,3,0,0,0,0
reyed001,1,0,0,1,1,0,6,0,0,0,0,0,0,0,2,1,0,0,0,0
desse001,1,6,0,2,0,0,27,0,0,0,0,0,0,0,8,5,0,1,0,1
gravd001,1,3,1,0,0,0,11,0,0,0,1,0,0,0,4,4,0,0,0,0
