id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
pennb002,0,16,0,4,2,1,95,4,0,0,0,0,0,0,21,16,0,0,1,0
boner001,0,3,5,0,3,3,20,0,0,4,0,1,0,0,8,8,0,0,0,0
almaa001,0,3,0,1,1,1,16,0,0,0,0,0,0,0,4,3,0,0,0,0
miced001,0,2,1,2,0,0,21,1,0,0,1,0,0,0,5,3,0,0,0,0
alfoa001,0,6,2,0,0,0,27,1,0,2,0,0,0,0,8,8,0,0,0,0
bellr003,1,12,8,3,4,4,95,5,3,3,2,0,0,0,23,20,0,0,0,0
desse001,1,3,0,1,0,0,13,1,0,0,0,0,0,0,4,3,0,0,0,1
reyed001,1,3,1,0,1,1,23,0,0,1,0,0,0,0,4,3,0,0,1,0
aybam001,1,3,0,1,0,0,15,0,0,0,0,0,0,0,4,3,0,0,0,0
gravd001,1,6,1,3,1,1,40,2,0,1,0,0,0,0,10,7,0,0,0,1
wills002,1,3,2,3,2,2,42,3,0,2,0,0,0,0,8,5,0,0,0,0
