advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,22,1,whitd001,,,,0,5,CSBBX,parrs001,0,0,whitd001 singles. ,whitd001,0,
whitd001 out. ,22,1,grudm001,,,,1,11,BFCBFX,parrs001,1,0,grudm001 reaches on fielder's choice. ,grudm001,0,
grudm001 to 2B. ,02,1,shefg001,grudm001,,,2,14,CFX,parrs001,0,0,shefg001 singles. ,shefg001,0,
grudm001 to 3B. shefg001 to 2B. ,32,1,,shefg001,grudm001,,3,22,CBFBBFFX,parrs001,1,0,grees001 grounds out. ,grees001,0,G
,22,1,,shefg001,grudm001,,4,27,BFBCS,parrs001,1,0,karre001 strikes out. ,karre001,0,
,31,1,,,,,5,5,BBBCX,gagne001,1,0,,reesp001,1,L
,22,1,larkb001,,,,6,10,CBFBX,gagne001,0,0,larkb001 singles. ,larkb001,1,
larkb001 to 2B. ,30,1,grifk002,larkb001,,,7,14,BBBB,gagne001,0,0,grifk002 walks. ,grifk002,1,
,32,1,,grifk002,larkb001,,8,20,BCFBBS,gagne001,1,0,cases001 strikes out. larkb001 steals 3B. grifk002 steals 2B. ,cases001,1,
,22,1,,grifk002,larkb001,,9,25,BFFBX,gagne001,1,0,bichd001 grounds out. ,bichd001,1,G
,22,2,,,,,10,33,BSBSFX,parrs001,0,1,hundt001 homers. ,hundt001,0,
,32,2,belta001,,,,11,41,SBBFFFBB,parrs001,0,0,belta001 walks. ,belta001,0,
belta001 to 2B. ,10,2,elstk001,belta001,,,12,43,BX,parrs001,0,0,elstk001 singles. ,elstk001,0,
belta001 to 3B. elstk001 to 2B. ,22,2,,elstk001,belta001,,13,48,BCBLX,parrs001,1,0,Sacrifice bunt by gagne001.,gagne001,0,
,32,2,,elstk001,belta001,,14,59,SSFFFBFFBBS,parrs001,1,0,whitd001 strikes out. ,whitd001,0,
belta001 scores. elstk001 scores. grudm001 to 2B. ,21,2,,grudm001,,,15,63,BBCX,parrs001,0,2,grudm001 singles. ,grudm001,0,
,31,2,shefg001,grudm001,,,18,68,SBBBB,parrs001,0,0,shefg001 walks. ,shefg001,0,
,31,2,shefg001,grudm001,,,19,73,BFBBX,parrs001,1,0,grees001 grounds out. ,grees001,0,G
,22,2,taube001,,,,20,31,BCFFBX,gagne001,0,0,taube001 singles. ,taube001,1,
taube001 to 2B. ,22,2,yound001,taube001,,,21,37,BFFBFX,gagne001,0,0,yound001 singles. ,yound001,1,
taube001 to 3B. yound001 to 2B. ,32,2,boona001,yound001,taube001,,22,43,BFSBBB,gagne001,0,0,boona001 walks. ,boona001,1,
taube001 scores. yound001 scores. boona001 to 3B. ,11,2,,parrs001,boona001,,23,46,BSX,gagne001,0,2,parrs001 doubles. ,parrs001,1,
,12,2,,parrs001,boona001,,24,50,BFCC,gagne001,1,0,reesp001 strikes out. ,reesp001,1,
,22,2,,parrs001,boona001,,25,57,BFFFBFS,gagne001,1,0,lewim001 strikes out. ,lewim001,1,
,31,2,grifk002,parrs001,boona001,,26,62,BFBBB,gagne001,0,0,grifk002 walks. ,grifk002,1,
,22,2,grifk002,parrs001,boona001,,27,68,BCBFFS,gagne001,1,0,cases001 strikes out. ,cases001,1,
,12,3,karre001,,,,28,78,CBCFX,parrs001,0,0,karre001 singles. ,karre001,0,
karre001 to 3B. ,32,3,,hundt001,karre001,,29,84,BBCFBX,parrs001,0,0,hundt001 doubles. ,hundt001,0,
karre001 scores. hundt001 scores. ,32,3,belta001,,,,31,6,BBBCFX,sulls001,0,2,belta001 singles. ,belta001,0,
,31,3,belta001,,,,32,11,BBBCX,sulls001,1,0,,elstk001,0,F
belta001 to 2B. ,00,3,,belta001,,,33,12,X,sulls001,1,0,Sacrifice bunt by gagne001.,gagne001,0,
,11,3,,belta001,,,34,15,BSX,sulls001,1,0,whitd001 grounds out. ,whitd001,0,G
bichd001 to 1B. ,12,3,bichd001,,,,35,74,BFSFFS,gagne001,0,0,bichd001 strikes out. Wild Pitch. ,bichd001,1,
,31,3,bichd001,,,,36,79,BCBBX,gagne001,1,0,,taube001,1,F
bichd001 to 2B. ,12,3,,bichd001,,yound001,37,83,CCBB,gagne001,0,0,Wild Pitch. ,yound001,1,
,32,3,,bichd001,,,38,89,CCBBBX,gagne001,1,0,,yound001,1,F
,22,3,,bichd001,,,39,95,CFBBFS,gagne001,1,0,boona001 strikes out. ,boona001,1,
,01,4,,,,,40,17,CX,sulls001,1,0,grudm001 grounds out. ,grudm001,0,G
,11,4,,,,,41,20,CBX,sulls001,1,0,,shefg001,0,F
,22,4,,,,,42,25,BSCBX,sulls001,1,0,,grees001,0,P
,02,4,,,,,43,98,SSS,gagne001,1,0,sulls001 strikes out. ,sulls001,1,
,22,4,,,,,44,103,CBSBS,gagne001,1,0,reesp001 strikes out. ,reesp001,1,
,21,4,,lewim001,,,45,107,FBBX,gagne001,0,0,lewim001 doubles. ,lewim001,1,
,11,4,,lewim001,,,46,110,CBX,gagne001,1,0,grifk002 grounds out. ,grifk002,1,G
,30,5,karre001,,,,47,29,BBBB,sulls001,0,0,karre001 walks. ,karre001,0,
