id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
eatoa001,0,16,7,3,3,3,95,3,1,6,0,0,0,0,24,21,0,0,0,0
whitm002,0,3,3,0,1,1,14,0,0,2,1,0,0,0,5,5,0,0,0,0
walkk001,0,5,0,0,0,0,22,1,0,0,0,0,0,0,4,4,0,0,0,0
hofft001,0,3,4,1,3,3,33,1,0,3,1,0,0,0,8,7,0,0,0,1
reyec001,0,3,0,0,0,0,8,1,0,0,0,0,0,0,3,3,0,0,0,0
bellr003,1,13,5,2,4,4,78,2,2,3,0,0,0,0,20,18,0,0,0,0
desse001,1,2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0
aybam001,1,3,2,0,1,1,12,1,1,0,1,0,0,0,5,5,0,0,0,0
sulls001,1,6,2,1,2,2,32,2,1,0,1,0,0,0,9,8,0,0,0,0
reyed001,1,3,0,1,0,0,12,0,0,0,0,0,0,0,3,2,0,0,0,0
wills002,1,3,3,2,3,3,31,1,1,1,1,0,0,0,8,6,0,0,0,1
