id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,opp,loc,regpost,gs
reesp001,PIT200004280,1,4,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
yound001,PIT200004280,2,7,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
grifk002,PIT200004280,3,8,4,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
bichd001,PIT200004280,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
cases001,PIT200004280,5,3,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
boona001,PIT200004280,6,5,4,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
santb001,PIT200004280,7,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
reyed001,PIT200004280,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
aybam001,PIT200004280,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
morrh001,PIT200004280,7,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PIT,0,1,0
dawkt001,PIT200004280,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
tuckm001,PIT200004280,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PIT,0,1,0
castj004,PIT200004280,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
harnp001,PIT200004280,9,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
taube001,PIT200004280,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
reesp001,PIT200004290,1,4,5,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
cases001,PIT200004290,2,3,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
grifk002,PIT200004290,3,8,5,4,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,PIT,0,1,0
bichd001,PIT200004290,4,9,5,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,PIT,0,1,0
taube001,PIT200004290,5,2,4,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
boona001,PIT200004290,6,5,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,0,1,0
