id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
delov001,0,15,2,0,1,1,63,3,1,0,1,0,0,0,17,17,0,0,0,0
brusj001,0,3,2,0,0,0,18,0,0,2,0,0,0,0,5,5,0,0,0,0
leskc001,0,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0
weatd001,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0
wickb001,0,3,0,1,0,0,32,1,0,0,0,0,0,0,4,3,0,0,0,0
neagd001,1,18,5,1,1,1,99,4,1,3,1,0,0,1,24,22,0,0,0,0
wills002,1,3,2,2,2,2,31,1,0,1,0,1,0,0,7,5,0,0,0,0
reyed001,1,0,1,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0
sulls001,1,3,1,1,0,0,23,1,0,1,0,0,0,0,5,4,0,0,0,0
merch002,1,3,1,1,1,1,21,0,1,0,0,0,0,0,5,4,0,0,0,0
