id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
harnp001,PIT200004280,19,5,4,2,2,104,4,1,2,2,0,0,0,28,22,0,1,1,0,PIT,0,1,1
reyed001,PIT200004280,3,1,0,0,0,7,0,0,1,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
aybam001,PIT200004280,2,0,0,0,0,7,1,0,0,0,0,0,1,3,2,0,0,0,0,PIT,0,1,0
villr001,PIT200004290,15,6,3,4,4,100,1,1,3,2,0,0,0,24,19,0,0,2,0,PIT,0,1,1
desse001,PIT200004290,3,0,0,0,0,10,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
wills002,PIT200004290,6,2,0,1,1,28,3,1,1,0,0,0,0,7,7,0,0,0,0,PIT,0,1,0
gravd001,PIT200004290,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
bellr003,PIT200004300,18,4,5,2,2,109,7,0,1,3,0,0,0,27,22,0,0,0,1,PIT,0,1,1
desse001,PIT200004300,1,1,0,0,0,11,0,0,1,0,0,0,1,3,2,0,0,0,0,PIT,0,1,0
reyed001,PIT200004300,2,0,0,0,0,8,0,0,0,0,0,0,0,2,2,0,0,0,0,PIT,0,1,0
wills002,PIT200004300,6,1,0,0,0,34,3,0,0,1,0,1,0,7,7,0,0,0,0,PIT,0,1,0
wills002,PIT200009081,11,6,4,4,3,80,1,1,3,2,0,1,0,20,15,0,1,0,1,PIT,0,1,1
merch002,PIT200009081,5,2,1,0,0,44,3,0,2,0,0,1,0,8,7,0,0,0,0,PIT,0,1,0
sulls001,PIT200009081,5,1,0,0,0,19,2,0,1,0,0,0,0,6,6,0,0,0,0,PIT,0,1,0
riedj001,PIT200009081,3,2,1,3,0,21,0,0,0,2,0,0,0,7,5,0,1,0,0,PIT,0,1,0
villr001,PIT200009082,17,5,2,3,3,97,2,0,3,1,1,0,1,23,18,0,2,0,0,PIT,0,1,1
wohlm001,PIT200009082,4,0,0,0,0,26,1,0,0,0,0,0,0,4,4,0,0,0,0,PIT,0,1,0
reyed001,PIT200009082,3,1,1,0,0,15,0,0,1,0,0,0,1,4,1,0,1,0,0,PIT,0,1,0
parrs001,PIT200009090,19,8,5,4,4,130,6,0,4,4,0,0,0,31,25,0,1,0,1,PIT,0,1,1
reyed001,PIT200009090,0,1,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,PIT,0,1,0
sulls001,PIT200009090,2,0,0,0,0,18,1,0,0,0,0,0,1,3,2,0,0,0,0,PIT,0,1,0
riedj001,PIT200009090,3,0,0,0,0,12,3,0,0,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
gravd001,PIT200009090,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
desse001,PIT200009100,21,6,4,4,3,97,2,0,5,1,0,0,0,30,24,0,0,2,0,PIT,0,1,1
merch002,PIT200009100,2,0,0,0,0,12,1,0,0,0,0,0,0,2,2,0,0,0,0,PIT,0,1,0
sulls001,PIT200009100,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,PIT,0,1,0
gravd001,PIT200009100,3,0,0,0,0,8,1,0,0,0,0,0,0,3,3,0,0,0,0,PIT,0,1,0
bellr003,LAN200004140,16,4,1,2,1,73,6,1,3,0,0,0,0,22,21,0,0,0,0,LAN,0,1,1
wills002,LAN200004140,2,0,0,0,0,7,0,0,0,0,0,0,0,2,2,0,0,0,0,LAN,0,1,0
sulls001,LAN200004140,2,1,2,4,4,22,0,0,1,0,0,0,1,6,3,0,0,0,1,LAN,0,1,0
reyed001,LAN200004140,0,3,1,2,2,14,0,0,1,2,0,0,0,4,3,0,0,0,0,LAN,0,1,0
aybam001,LAN200004140,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,LAN,0,1,0
merch002,LAN200004140,3,1,0,0,0,14,1,0,1,0,0,0,0,3,3,0,0,0,0,LAN,0,1,0
neagd001,LAN200004150,16,4,5,3,3,108,5,1,2,1,0,0,0,25,20,0,0,0,0,LAN,0,1,1
wills002,LAN200004150,2,0,1,0,0,13,2,0,0,0,0,0,0,3,2,0,0,0,0,LAN,0,1,0
aybam001,LAN200004150,3,1,0,0,0,14,0,0,1,0,0,0,0,4,4,0,0,0,0,LAN,0,1,0
gravd001,LAN200004150,6,2,1,1,1,36,1,0,1,1,0,0,0,9,8,0,0,0,0,LAN,0,1,0
parrs001,LAN200004160,18,3,4,1,1,94,0,1,0,2,0,1,0,24,20,0,0,0,0,LAN,0,1,1
wills002,LAN200004160,3,1,1,0,0,32,3,0,1,0,0,0,1,6,4,0,0,0,0,LAN,0,1,0
aybam001,LAN200004160,2,2,1,2,2,22,1,1,0,0,1,0,0,5,4,0,0,0,0,LAN,0,1,0
gravd001,LAN200004160,4,0,1,0,0,17,0,0,0,0,0,0,0,5,4,0,0,0,0,LAN,0,1,0
neagd001,LAN200005220,21,4,1,2,2,87,4,2,2,0,0,0,0,25,24,0,0,0,0,LAN,0,1,1
wills002,LAN200005220,6,1,0,0,0,29,3,0,1,0,0,0,0,7,7,0,0,0,0,LAN,0,1,0
sulls001,LAN200005220,1,2,1,0,0,18,1,0,1,1,0,0,0,4,3,0,0,0,1,LAN,0,1,0
gravd001,LAN200005220,5,1,2,1,1,20,0,0,1,0,0,0,0,6,3,0,0,1,0,LAN,0,1,0
desse001,LAN200005220,6,1,2,0,0,48,3,0,1,0,0,1,0,9,7,0,0,0,1,LAN,0,1,0
aybam001,LAN200005220,1,0,3,1,0,29,0,0,0,0,0,2,0,5,1,0,1,0,1,LAN,0,1,0
ferno001,LAN200005230,21,3,2,1,1,97,4,0,2,1,0,0,1,27,23,0,0,1,0,LAN,0,1,1
wills002,LAN200005230,3,0,2,0,0,20,1,0,0,0,0,1,0,4,2,0,0,0,0,LAN,0,1,0
gravd001,LAN200005230,3,0,0,0,0,11,3,0,0,0,0,0,0,3,3,0,0,0,0,LAN,0,1,0
parrs001,LAN200005240,15,4,1,3,0,68,4,0,2,2,0,0,0,21,20,0,0,0,0,LAN,0,1,1
sulls001,LAN200005240,9,2,0,0,0,41,2,0,1,1,0,0,1,11,10,0,0,0,0,LAN,0,1,0
reyed001,LAN200005240,3,1,1,0,0,21,2,0,1,0,0,0,0,5,4,0,0,0,0,LAN,0,1,0
parrs001,CHN200005190,21,7,1,4,4,98,3,0,3,4,0,0,0,27,24,0,2,0,0,CHN,0,1,1
aybam001,CHN200005190,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,CHN,0,1,0
villr001,CHN200005200,18,9,3,3,3,129,2,0,7,2,0,0,0,29,26,0,0,0,0,CHN,0,1,1
wills002,CHN200005200,6,0,0,0,0,32,2,0,0,0,0,1,0,6,5,0,0,1,0,CHN,0,1,0
gravd001,CHN200005200,3,1,0,0,0,18,1,0,1,0,0,0,0,5,5,0,0,0,0,CHN,0,1,0
bellr003,CHN200005210,18,3,1,3,3,66,5,1,1,1,0,0,0,22,21,0,0,0,0,CHN,0,1,1
reyed001,CHN200005210,4,2,0,1,1,18,2,1,0,1,0,0,0,6,6,0,0,0,0,CHN,0,1,0
sulls001,CHN200005210,2,0,1,0,0,14,1,0,0,0,0,0,0,3,2,0,0,0,0,CHN,0,1,0
bellr003,CHN200008110,15,5,3,4,1,88,2,1,3,1,0,0,0,22,19,0,0,0,0,CHN,0,1,1
luebl001,CHN200008110,3,1,0,0,0,11,1,0,1,0,0,0,0,3,3,0,0,0,0,CHN,0,1,0
wohlm001,CHN200008110,3,0,1,0,0,22,2,0,0,0,0,0,0,5,4,0,0,0,0,CHN,0,1,0
gravd001,CHN200008110,6,0,1,0,0,33,2,0,0,0,0,0,0,7,6,0,0,0,0,CHN,0,1,0
wills002,CHN200008120,21,4,5,0,0,123,7,0,3,1,0,0,0,30,23,0,2,0,0,CHN,0,1,1
sulls001,CHN200008120,1,0,2,0,0,14,0,0,0,0,0,0,0,3,1,0,0,0,0,CHN,0,1,0
villr001,CHN200008120,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,CHN,0,1,0
gravd001,CHN200008120,4,1,1,0,0,22,0,0,1,0,0,0,0,6,5,0,0,0,0,CHN,0,1,0
parrs001,CHN200008130,23,6,4,0,0,106,3,0,5,1,0,1,0,31,27,0,0,0,1,CHN,0,1,1
sulls001,CHN200008130,4,1,0,0,0,27,2,0,1,0,0,0,0,5,5,0,0,0,0,CHN,0,1,0
villr001,SLN200007040,2,5,2,6,1,48,0,1,3,1,0,1,0,10,8,0,0,0,0,SLN,0,1,1
wills002,SLN200007040,10,4,4,4,4,75,5,1,0,2,1,0,0,18,14,0,0,0,0,SLN,0,1,0
larka001,SLN200007040,12,4,4,4,4,82,5,1,2,1,0,0,0,20,16,0,0,0,0,SLN,0,1,0
harnp001,SLN200007050,21,5,2,4,2,94,1,2,2,1,0,0,0,30,27,0,0,1,0,SLN,0,1,1
sulls001,SLN200007050,3,0,1,0,0,17,0,0,0,0,0,0,0,3,2,0,0,0,0,SLN,0,1,0
ferno001,SLN200007060,4,6,1,3,3,36,1,1,5,0,0,0,0,11,10,0,0,0,0,SLN,0,1,1
desse001,SLN200007060,14,5,1,2,1,84,4,1,2,2,0,1,0,21,20,0,0,0,0,SLN,0,1,0
sulls001,SLN200007060,6,0,0,0,0,19,3,0,0,0,0,0,0,6,6,0,0,0,0,SLN,0,1,0
reyed001,SLN200007060,3,2,0,1,1,20,2,1,1,0,0,0,0,5,5,0,0,0,0,SLN,0,1,0
villr001,SLN200009290,27,2,5,1,0,151,16,0,1,0,1,1,1,36,30,0,0,0,0,SLN,0,1,1
ferno001,SLN200009300,21,4,2,0,0,100,5,0,4,0,0,0,0,26,24,0,0,0,0,SLN,0,1,1
riedj001,SLN200009300,3,1,0,0,0,4,0,0,1,0,0,0,0,3,3,0,0,0,0,SLN,0,1,0
wohlm001,SLN200009300,3,4,0,4,4,23,2,1,3,0,0,0,0,7,7,0,0,0,0,SLN,0,1,0
parrs001,SLN200010010,18,8,4,6,6,137,3,2,3,3,0,1,1,32,26,0,1,0,0,SLN,0,1,1
sulls001,SLN200010010,3,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,SLN,0,1,0
reyed001,SLN200010010,3,0,0,0,0,10,2,0,0,0,0,0,0,3,3,0,0,0,0,SLN,0,1,0
