id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
moort001,0,7,3,5,2,2,54,0,0,2,1,0,0,1,15,9,0,0,0,0
liraf001,0,8,2,0,2,2,35,1,0,1,1,0,0,0,9,7,0,0,2,0
telfa001,0,6,0,0,0,0,28,3,0,0,0,0,0,0,6,6,0,0,0,0
klins002,0,3,1,0,1,1,13,0,1,0,0,0,0,0,4,4,0,0,0,0
stris001,0,3,0,0,0,0,14,2,0,0,0,0,0,0,3,3,0,0,0,0
villr001,1,17,7,5,6,6,80,0,0,3,2,2,0,0,28,20,0,3,0,1
sulls001,1,4,1,0,0,0,17,1,0,1,0,0,0,0,5,5,0,0,0,0
wohlm001,1,3,1,0,1,1,12,0,1,0,0,0,0,0,4,4,0,0,0,0
luebl001,1,1,2,1,2,2,16,0,1,1,0,0,0,0,4,3,0,0,0,0
reyed001,1,2,1,0,0,0,4,0,0,0,1,0,0,0,3,3,0,0,0,0
