id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
nathj001,0,8,4,5,8,2,75,1,0,3,1,0,1,1,20,13,0,0,1,0
ruetk001,0,7,2,0,0,0,36,1,0,2,0,0,0,0,8,7,0,1,0,0
rodrf002,0,3,2,0,0,0,16,1,0,2,0,0,0,0,5,5,0,0,0,0
fulta001,0,3,0,0,0,0,8,0,0,0,0,0,0,1,4,2,0,1,0,0
johnj006,0,3,0,1,1,1,19,1,0,0,0,0,0,0,4,3,0,0,0,0
nen-r001,0,3,0,0,0,0,10,2,0,0,0,0,0,0,3,3,0,0,0,0
villr001,1,8,8,1,4,3,64,1,2,4,2,0,0,0,16,15,0,0,0,0
sulls001,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0
aybam001,1,8,4,1,3,3,52,1,1,3,0,0,0,0,12,11,0,0,0,0
reyed001,1,0,0,1,1,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0
wills002,1,4,2,5,2,2,62,3,0,2,0,0,1,0,11,6,0,0,0,0
merch002,1,3,0,1,1,1,15,0,0,0,0,0,0,0,4,3,0,0,0,0
gravd001,1,3,2,1,2,1,17,0,0,2,0,0,0,0,6,3,0,1,1,1
