advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,11,1,,,,,0,3,BCX,wills002,1,0,browa001 grounds out. ,browa001,0,G
,10,1,,,,,1,5,BX,wills002,1,0,,kendj001,0,L
,12,1,,,,,2,9,CBFS,wills002,1,0,gileb002 strikes out. ,gileb002,0,
,00,1,,tuckm001,,,3,1,X,ritct001,0,0,tuckm001 doubles. ,tuckm001,1,
tuckm001 to 3B. ,00,1,,,tuckm001,,4,2,X,ritct001,1,0,larkb001 grounds out. ,larkb001,1,G
tuckm001 scores. ,11,1,,,,,5,5,SBX,ritct001,1,1,grifk002 hits sacrifice fly. ,grifk002,1,
,31,1,bichd001,,,,6,10,BBBCB,ritct001,0,0,bichd001 walks. ,bichd001,1,
,21,1,bichd001,,,,7,14,BBFX,ritct001,1,0,,cases001,1,F
,01,2,,,,,8,11,CX,wills002,1,0,,vandj001,0,P
,12,2,,,,,9,15,SSBS,wills002,1,0,ramia001 strikes out. ,ramia001,0,
,21,2,,,,,10,19,BFBX,wills002,1,0,,morrw001,0,F
,00,2,,,,,11,15,X,ritct001,1,0,stync001 grounds out. ,stync001,1,G
,31,2,,,,,12,20,CBBBX,ritct001,1,0,,castj004,1,
,00,2,,,,,13,21,X,ritct001,1,0,laruj001 grounds out. ,laruj001,1,G
,22,3,,,,,14,25,FBSFBS,wills002,1,0,ramia002 strikes out. ,ramia002,0,
,22,3,wilse001,,,,15,30,SFBBX,wills002,0,0,wilse001 singles. ,wilse001,0,
,20,3,,,,ritct001,16,33,BB1,wills002,1,0,wilse001 picked off. ,ritct001,0,
,20,3,,,,,17,37,BB1X,wills002,1,0,,ritct001,0,F
,22,3,,,,,18,26,BBCCS,ritct001,1,0,wills002 strikes out. ,wills002,1,
,32,3,tuckm001,,,,19,32,BSBFBB,ritct001,0,0,tuckm001 walks. ,tuckm001,1,
tuckm001 to 3B. ,21,3,,,tuckm001,larkb001,20,36,BBF1,ritct001,0,0,Pickoff error. ,larkb001,1,
tuckm001 to 3B. ,22,3,larkb001,,tuckm001,,21,42,BBF1FX,ritct001,0,0,larkb001 singles. ,larkb001,1,
,22,3,larkb001,,tuckm001,,22,47,BFBFS,ritct001,1,0,grifk002 strikes out. ,grifk002,1,
,10,3,larkb001,,tuckm001,,23,49,BX,ritct001,1,0,,bichd001,1,F
,32,4,,,,,24,45,BBBCCFFX,wills002,1,0,browa001 grounds out. ,browa001,0,G
,22,4,,,,,25,52,BCSBFFS,wills002,1,0,kendj001 strikes out. ,kendj001,0,
,30,4,gileb002,,,,26,56,BBBB,wills002,0,0,gileb002 walks. ,gileb002,0,
,32,4,gileb002,,,,27,62,BBCSBC,wills002,1,0,vandj001 strikes out. ,vandj001,0,
,12,4,,,,,28,53,CBFX,ritct001,1,0,cases001 grounds out. ,cases001,1,G
,10,4,,,,,29,55,BX,ritct001,1,0,,stync001,1,F
,10,4,,,,,30,57,BX,ritct001,1,0,castj004 grounds out. ,castj004,1,G
,22,5,,,,,31,70,BSCBFFFX,wills002,1,0,ramia001 grounds out. ,ramia001,0,G
,21,5,,,,,32,74,BCBX,wills002,1,0,,morrw001,0,P
,10,5,,ramia002,,,33,76,BX,wills002,0,0,ramia002 doubles. ,ramia002,0,
